program_id,course_title,url,num_learning_objectives,num_modules,num_module_contents,coverage_percentage,mean_max_similarity
99,Visual Analytics with Tableau,https://www.coursera.org/learn/dataviz-visual-analytics,7,4,28,71.42857142857143,0.6727035343647003
99,Fundamentals of Visualization with Tableau,https://www.coursera.org/learn/data-visualization-tableau,9,4,25,55.55555555555556,0.6256396604908837
99,Data Visualization with Tableau Project,https://www.coursera.org/learn/dataviz-project,4,6,17,100.0,0.6919736713171005
99,Essential Design Principles for Tableau,https://www.coursera.org/learn/dataviz-design,5,4,34,80.0,0.6530869483947754
100,"Data Warehouse Concepts, Design, and Data Integration",https://www.coursera.org/learn/dwdesign,4,5,34,50.0,0.455922894179821
100,Relational Database Support for Data Warehouses,https://www.coursera.org/learn/dwrelational,4,6,35,50.0,0.4839973598718643
100,Design and Build a Data Warehouse for Business Intelligence Implementation,https://www.coursera.org/learn/data-warehouse-bi-building,10,6,15,90.0,0.630430793762207
100,"Business Intelligence Concepts, Tools, and Applications",https://www.coursera.org/learn/business-intelligence-tools,20,5,21,50.0,0.536713832616806
100,Database Management Essentials,https://www.coursera.org/learn/database-management,5,12,60,40.0,0.49264559149742126
101,Decentralized Finance (DeFi) Infrastructure,https://www.coursera.org/learn/decentralized-finance-infrastructure-duke,9,4,19,11.11111111111111,0.43334199653731453
101,Decentralized Finance (DeFi) Primitives,https://www.coursera.org/learn/decentralized-finance-primitives-duke,6,4,18,66.66666666666666,0.6353575388590494
101,Decentralized Finance (DeFi) Opportunities and Risks,https://www.coursera.org/learn/decentralized-finance-opportunities-and-risk-duke,9,5,18,33.33333333333333,0.47937386565738255
101,Decentralized Finance (DeFi) Deep Dive,https://www.coursera.org/learn/decentralized-finance-deep-dive-duke,9,4,25,22.22222222222222,0.4336653881602817
102,Neural Networks and Deep Learning,https://www.coursera.org/learn/neural-networks-deep-learning,12,4,45,58.333333333333336,0.5558547352751096
102,Sequence Models,https://www.coursera.org/learn/nlp-sequence-models,9,4,37,44.44444444444444,0.47668231195873684
102,"Improving Deep Neural Networks: Hyperparameter Tuning, Regularization and Optimization",https://www.coursera.org/learn/deep-neural-network,11,3,37,45.45454545454545,0.5121104879812761
102,Convolutional Neural Networks,https://www.coursera.org/learn/convolutional-neural-networks,10,4,51,70.0,0.5910567551851272
102,Structuring Machine Learning Projects,https://www.coursera.org/learn/machine-learning-projects,8,2,24,50.0,0.4893742501735687
103,Design Thinking: Discovery Tools,https://www.coursera.org/learn/uva-darden-design-thinking-discovery-tools,5,5,33,0.0,0.34776651263237
103,Design Thinking: Insights to Inspiration ,https://www.coursera.org/learn/uva-darden-design-thinking-insights-to-inspiration,6,5,46,66.66666666666666,0.5773783574501673
103,Experiencing Design: Deepening Your Design Thinking Practice,https://www.coursera.org/learn/uva-darden-experiencing-design,12,4,41,41.66666666666667,0.4986917773882548
103,Design Thinking: Ideas to Action,https://www.coursera.org/learn/uva-darden-design-thinking-ideas-to-action,4,5,47,75.0,0.5539812445640564
104,"DevOps on AWS: Code, Build, and Test",https://www.coursera.org/learn/devops-aws-code-build-test,8,2,16,50.0,0.5426578782498837
104,AWS Cloud Technical Essentials,https://www.coursera.org/learn/aws-cloud-technical-essentials,4,16,224,100.0,0.7237531244754791
104,DevOps on AWS: Operate and Monitor,https://www.coursera.org/learn/devops-aws-operate-monitor,4,2,17,50.0,0.506910465657711
104,DevOps on AWS: Release and Deploy,https://www.coursera.org/learn/devops-aws-release-deploy,3,2,15,33.33333333333333,0.4988374610741933
105,Introduction to Agile Development and Scrum,https://www.coursera.org/learn/agile-development-and-scrum,5,16,112,80.0,0.6109057664871216
105,Introduction to Cloud Computing,https://www.coursera.org/learn/introduction-to-cloud,6,36,312,100.0,0.7149200042088827
105,Introduction to DevOps,https://www.coursera.org/learn/intro-to-devops,5,18,93,100.0,0.7694390892982483
106,API Development on Google Cloud's Apigee API Platform,https://www.coursera.org/learn/api-development-apigee-gcp,11,6,42,27.27272727272727,0.4921143813566728
106,API Design and Fundamentals of Google Cloud's Apigee API Platform,https://www.coursera.org/learn/api-design-apigee-gcp,16,5,33,87.5,0.6092766672372818
106,API Security on Google Cloud's Apigee API Platform,https://www.coursera.org/learn/api-security-apigee-gcp,19,3,30,84.21052631578947,0.5995382572475233
107,Developing Applications with Google Cloud: Foundations,https://www.coursera.org/learn/developing-applications-with-google-cloud-foundations,4,18,100,100.0,0.7431868761777878
107,Service Orchestration and Choreography on Google Cloud,https://www.coursera.org/learn/service-orchestration-and-choreography-on-google-cloud,4,8,46,100.0,0.8593958914279938
107,Developing Applications with Cloud Run Functions on Google Cloud,https://www.coursera.org/learn/developing-applications-with-cloud-functions-on-google-cloud,5,14,42,100.0,0.7735968947410583
108,Evaluation of Digital Health Interventions,https://www.coursera.org/learn/evaluation-of-digital-health-interventions,4,4,12,100.0,0.8336555659770966
108,Introduction to Digital health,https://www.coursera.org/learn/introduction-to-digital-health,5,4,16,100.0,0.6686821579933167
108,Design and Implementation of Digital Health Interventions ,https://www.coursera.org/learn/digital-health-design-implementation,14,4,16,50.0,0.4992441385984421
109,Advanced Manufacturing Process Analysis,https://www.coursera.org/learn/advanced-manufacturing-process-analysis,5,3,14,60.0,0.5809541583061218
109,MBSE: Model-Based Systems Engineering ,https://www.coursera.org/learn/mbse,1,4,22,0.0,0.45750054717063904
109,Digital Manufacturing & Design,https://www.coursera.org/learn/digital-manufacturing-design,3,2,13,0.0,0.38297385970751446
109,Intelligent Machining,https://www.coursera.org/learn/intelligent-machining,9,4,15,55.55555555555556,0.5912785861227248
109,Digital Thread: Components,https://www.coursera.org/learn/digital-thread-components,3,3,15,66.66666666666666,0.5368358790874481
109,Digital Thread: Implementation,https://www.coursera.org/learn/digital-thread-implementation,6,5,23,16.666666666666664,0.465275635321935
109,Advanced Manufacturing Enterprise,https://www.coursera.org/learn/advanced-manufacturing-enterprise,1,4,18,0.0,0.4779232144355774
109,Roadmap to Success in Digital Manufacturing & Design ,https://www.coursera.org/learn/roadmap-success-digital-manufacturing-design,5,5,19,40.0,0.4618984520435333
109,Cyber Security in Manufacturing  ,https://www.coursera.org/learn/cyber-security-manufacturing,4,4,30,50.0,0.5517222583293915
110,Digital Marketing Analytics in Practice,https://www.coursera.org/learn/digital-analytics,11,4,25,45.45454545454545,0.5118469162420793
110,The Digital Marketing Revolution,https://www.coursera.org/learn/digital-marketing-revolution,10,4,40,30.0,0.44336187839508057
110,Digital Marketing Analytics in Theory,https://www.coursera.org/learn/marketing-analytics,11,4,25,54.54545454545454,0.5364631604064595
110,Digital Marketing Capstone,https://www.coursera.org/learn/digital-marketing-capstone,4,6,21,100.0,0.7114206999540329
110,Marketing in a Digital World,https://www.coursera.org/learn/marketing-digital,5,4,41,60.0,0.5542261600494385
110,Digital Media and Marketing Principles,https://www.coursera.org/learn/marketing-channels,9,4,41,100.0,0.664992544386122
110,Digital Media and Marketing Strategies,https://www.coursera.org/learn/marketing-plan,10,4,35,70.0,0.5420959532260895
111,Digital Leadership and Digital Strategy Execution,https://www.coursera.org/learn/digital-leadership-digital-strategy-execution,8,3,34,75.0,0.6021522842347622
111,Digital Channel Planning and E-Commerce Strategy,https://www.coursera.org/learn/digital-channel-planning-ecommerce-strategy,5,3,37,60.0,0.5749072551727294
111,Digital Strategy and Business Opportunity,https://www.coursera.org/learn/digital-strategy-business-opportunity,10,3,33,70.0,0.6177451938390732
112,Product Analytics and AI,https://www.coursera.org/learn/uva-darden-agile-analytics,17,8,118,82.35294117647058,0.609097561415504
112,Agile Meets Design Thinking,https://www.coursera.org/learn/uva-darden-getting-started-agile,5,8,110,80.0,0.5891268849372864
112,Digital Product Management: Modern Fundamentals,https://www.coursera.org/learn/uva-darden-digital-product-management,5,8,150,80.0,0.5483873963356019
112,Hypothesis-Driven Development,https://www.coursera.org/learn/uva-darden-agile-testing,10,8,172,50.0,0.4937902182340622
112,Managing an Agile Team,https://www.coursera.org/learn/uva-darden-agile-team-management,6,8,142,100.0,0.6618249217669169
113,Digital Signal Processing 3: Analog vs Digital,https://www.coursera.org/learn/dsp3,5,4,26,80.0,0.5529077649116516
113,Digital Signal Processing 4: Applications,https://www.coursera.org/learn/dsp4,3,3,26,66.66666666666666,0.4403177946805954
113,Digital Signal Processing 1: Basic Concepts and Algorithms,https://www.coursera.org/learn/dsp1,8,4,38,50.0,0.44092884100973606
113,Digital Signal Processing 2: Filtering,https://www.coursera.org/learn/dsp2,5,3,34,40.0,0.48625061511993406
114,Additive Manufacturing,https://www.coursera.org/learn/additive-manufacturing-3d-printing,7,3,53,28.57142857142857,0.5137100730623517
114,Industrial Internet of Things (IIoT),https://www.coursera.org/learn/industrial-internet-of-things,8,4,35,50.0,0.48860182613134384
114,Digital Twins,https://www.coursera.org/learn/digital-twins,7,3,25,42.857142857142854,0.5457101251397815
115,Managing Machine Learning Projects with Google Cloud,https://www.coursera.org/learn/machine-learning-business-professionals,14,8,43,78.57142857142857,0.5722211407763618
115,Digital Transformation with Google Cloud,https://www.coursera.org/learn/digital-transformation-google-cloud,5,10,64,100.0,0.7282472014427185
115,Modernize Infrastructure and Applications with Google Cloud,https://www.coursera.org/learn/google-cloud-product-fundamentals,4,12,48,100.0,0.6684807538986206
116,Digitalisation in the Aerospace Industry,https://www.coursera.org/learn/industry,4,4,17,50.0,0.5038162022829056
116,Digitalisation in Space Research,https://www.coursera.org/learn/space,3,4,19,100.0,0.5754297375679016
116,Digitalisation in Aeronautics,https://www.coursera.org/learn/aeronautics,3,5,23,66.66666666666666,0.5665024320284525
117,Web Application Technologies and Django,https://www.coursera.org/learn/django-database-web-apps,16,5,33,56.25,0.5437956070527434
117,Building Web Applications in Django,https://www.coursera.org/learn/django-build-web-apps,5,4,32,60.0,0.671142315864563
117,Using JavaScript and JSON in Django,https://www.coursera.org/learn/django-javascript-json,13,5,32,61.53846153846154,0.5096832674283248
117,Django Features and Libraries,https://www.coursera.org/learn/django-features-libraries,14,6,33,42.857142857142854,0.4590691232255527
118,Drug Discovery ,https://www.coursera.org/learn/drug-discovery,11,6,30,81.81818181818183,0.5574848001653497
118,Drug Development,https://www.coursera.org/learn/drug-development,14,7,33,50.0,0.5209848902055195
118,Drug Commercialization ,https://www.coursera.org/learn/drug-commercialization,15,9,42,46.666666666666664,0.5179302434126536
119,Speaking to Inspire: Ceremonial and Motivational Speeches,https://www.coursera.org/learn/speak-to-inspire-ceremonial-motivational-speeches,6,6,54,33.33333333333333,0.4531010339657466
119,Introduction to Public Speaking,https://www.coursera.org/learn/public-speaking,8,5,59,25.0,0.4445510767400265
119,Speaking to persuade: Motivating audiences with solid arguments and moving language,https://www.coursera.org/learn/persuade-speech,6,6,56,0.0,0.3728178044160207
119,Speaking to inform:  Discussing complex ideas with clear explanations and dynamic slides,https://www.coursera.org/learn/inform-speech,8,6,54,25.0,0.4282919354736805
120,Effective Communication Capstone Project,https://www.coursera.org/learn/effective-communication-capstone,3,5,19,0.0,0.370728462934494
120,Business Writing,https://www.coursera.org/learn/writing-for-business,6,4,55,83.33333333333334,0.6017535924911499
120,Successful Presentation,https://www.coursera.org/learn/presentation-skills,4,4,44,75.0,0.648639127612114
120,Graphic Design,https://www.coursera.org/learn/presentation-design,7,4,45,85.71428571428571,0.5825941477503095
121,Creating Sounds for Electronic Music,https://www.coursera.org/learn/music-synthesizer,3,5,29,33.33333333333333,0.47288363178571063
121,Electronic Music Performance Techniques,https://www.coursera.org/learn/edi-performance-techniques,10,5,25,70.0,0.5699754774570465
121,The Technology of Music Production,https://www.coursera.org/learn/technology-of-music-production,4,14,174,75.0,0.5811641290783882
121,Introduction to Ableton Live,https://www.coursera.org/learn/ableton-live,4,12,96,100.0,0.6934036463499069
122,Sensors and Sensor Circuit Design,https://www.coursera.org/learn/sensors-circuit-interface,3,5,51,100.0,0.6368351181348165
122,Sensor Manufacturing and Process Control,https://www.coursera.org/learn/sensor-manufacturing-process-control,3,5,24,66.66666666666666,0.5222829182942709
122,"Pressure, Force, Motion, and Humidity Sensors ",https://www.coursera.org/learn/pressure-force-motion-humidity-sensors,2,5,32,100.0,0.5672783553600311
122,Motors and Motor Control Circuits,https://www.coursera.org/learn/motors-circuits-design,4,5,36,75.0,0.5907303094863892
123,Safety in the Utility Industry ,https://www.coursera.org/learn/safety-utility-industry,8,4,17,37.5,0.4000254049897194
123,Natural Gas,https://www.coursera.org/learn/natural-gas,8,4,18,37.5,0.4544851742684841
123,Electric Power Systems,https://www.coursera.org/learn/electric-power-systems,8,4,17,37.5,0.4188475664705038
123,Energy: The Enterprise,https://www.coursera.org/learn/energy-industry-overview,9,4,21,44.44444444444444,0.44196682837274337
124,"Engineering Project Management: Scope, Time and Cost Management",https://www.coursera.org/learn/scope-time-management-cost,8,7,47,50.0,0.49129268899559975
124,Engineering Project Management: Initiating and Planning,https://www.coursera.org/learn/initiating-planning,8,6,35,62.5,0.5605137944221497
124,"Engineering Project Management: Risk, Quality, Teams, and Procurement",https://www.coursera.org/learn/project-risk-quality-management,9,6,36,66.66666666666666,0.5738751822047763
125,Blockchain Business Models,https://www.coursera.org/learn/blockchain-business-models,5,8,67,80.0,0.6436405062675477
125,Financial Risk Management with R,https://www.coursera.org/learn/financial-risk-management-with-r,4,4,22,25.0,0.38937824219465256
125,Startup Valuation Methods,https://www.coursera.org/learn/startup-valuation-methods,3,5,33,66.66666666666666,0.5247525870800018
125,Financing for Startup Businesses,https://www.coursera.org/learn/financing-startup-businesses,4,4,27,25.0,0.4522443562746048
126,Entrepreneurship 2: Launching your Start-Up,https://www.coursera.org/learn/wharton-launching-startup,8,4,27,12.5,0.40026210248470306
126,Entrepreneurship 4: Financing and Profitability,https://www.coursera.org/learn/wharton-entrepreneurship-financing-profitabilty,6,4,17,33.33333333333333,0.4770699590444565
126,Wharton Entrepreneurship Capstone,https://www.coursera.org/learn/wharton-entrepreneurship-capstone,2,5,27,100.0,0.6133639216423035
126,Entrepreneurship 1: Developing the Opportunity,https://www.coursera.org/learn/wharton-entrepreneurship-opportunity,7,5,35,71.42857142857143,0.5410511876855578
126,Entrepreneurship 3: Growth Strategies,https://www.coursera.org/learn/growth-strategy,7,4,27,42.857142857142854,0.5137918846947807
127,New Models of Business in Society,https://www.coursera.org/learn/uva-darden-business-society,9,4,26,66.66666666666666,0.547339979145262
127,Innovating with the Business Model Canvas,https://www.coursera.org/learn/uva-darden-innovation-business-model-canvas,7,2,28,42.857142857142854,0.5387849935463497
127,Financial Accounting Fundamentals,https://www.coursera.org/learn/uva-darden-financial-accounting,7,5,73,100.0,0.7146718757493156
127,Ethical Leadership Through Giving Voice to Values,https://www.coursera.org/learn/uva-darden-giving-voice-to-values,14,4,49,35.714285714285715,0.44351497079644886
128,"Surveillance Systems: Analysis, Dissemination, and Special Systems",https://www.coursera.org/learn/epidemiology-surveillance-systems-analysis,6,4,33,66.66666666666666,0.662155086795489
128,Surveillance Systems: The Building Blocks,https://www.coursera.org/learn/epidemiology-surveillance-systems,5,4,39,100.0,0.7709548950195313
128,Outbreaks and Epidemics,https://www.coursera.org/learn/outbreaks-epidemics,4,4,24,100.0,0.7010121792554855
128,Data and Health Indicators in Public Health Practice,https://www.coursera.org/learn/data-public-health,2,4,37,100.0,0.735566109418869
128,Essential Epidemiologic Tools for Public Health Practice,https://www.coursera.org/learn/epidemiology-tools,6,4,21,100.0,0.7403492629528046
129,Leading from Within,https://www.coursera.org/learn/leading-from-within,1,4,56,100.0,0.6193332672119141
129,Ethics of Communication,https://www.coursera.org/learn/ethics-of-communication,1,4,24,0.0,0.2895195484161377
129,Ethics of Technology,https://www.coursera.org/learn/ethical-use-of-technology,5,4,18,0.0,0.4254255771636963
129,The Discipline of Leadership,https://www.coursera.org/learn/the-discipline-of-leadership,1,4,17,100.0,0.7507040500640869
129,Why Business? What is the Role of Business in a Just and Humane Society,https://www.coursera.org/learn/why-business,4,4,23,75.0,0.5216931253671646
129,Leadership for an Increasingly Diverse World,https://www.coursera.org/learn/leadership-in-an-increasingly-diverse-world,2,4,18,100.0,0.6020979583263397
130,European Business Law: Understanding the Fundamentals,https://www.coursera.org/learn/european-law-fundamentals,6,6,32,66.66666666666666,0.5514819920063019
130,European Business Law: Doing Business in Europe,https://www.coursera.org/learn/eu-law-doing-business,6,6,39,50.0,0.5600137164195379
130,European Business Law: Competing in Europe,https://www.coursera.org/learn/eu-competition-law,6,6,38,66.66666666666666,0.6092372934023539
131,"Everyday Excel, Part 2",https://www.coursera.org/learn/everyday-excel-part-2,8,5,62,37.5,0.4960294999182224
131,"Everyday Excel, Part 3 (Projects)",https://www.coursera.org/learn/everyday-excel-projects,6,5,39,33.33333333333333,0.4213015139102936
131,"Everyday Excel, Part 1",https://www.coursera.org/learn/everyday-excel-part-1,13,5,73,61.53846153846154,0.527553698191276
132,Machine Learning Implementation and Operations in AWS,https://www.coursera.org/learn/machine-learning-implementation-and-operations-in-aws,3,2,16,100.0,0.8458101948102316
132,ML Algorithms,https://www.coursera.org/learn/ml-algorithms,3,2,19,100.0,0.6927857001622518
132,Modeling in AWS,https://www.coursera.org/learn/modeling-in-aws,3,2,14,100.0,0.7362446784973145
132,Data Engineering in AWS,https://www.coursera.org/learn/data-engineering-in-aws,3,2,18,66.66666666666666,0.7326547106107076
132,Exploratory Data Analysis in AWS,https://www.coursera.org/learn/exploratory-data-analysis-in-aws,3,2,25,100.0,0.894754966100057
133,Excel Skills for Business: Intermediate II,https://www.coursera.org/learn/excel-intermediate-2,1,7,50,0.0,0.3396487832069397
133,Excel Skills for Business: Intermediate I,https://www.coursera.org/learn/excel-intermediate-1,1,7,52,0.0,0.3399088680744171
133,Excel Skills for Business: Advanced,https://www.coursera.org/learn/excel-advanced,1,7,43,100.0,0.5736112594604492
133,Excel Skills for Business: Essentials,https://www.coursera.org/learn/excel-essentials,2,7,59,50.0,0.5696282833814621
134,Excel Fundamentals for Data Analysis,https://www.coursera.org/learn/excel-data-analysis-fundamentals,6,7,35,50.0,0.5046719213326772
134,Excel Power Tools for Data Analysis,https://www.coursera.org/learn/excel-power-tools,7,5,35,71.42857142857143,0.5740663196359362
134,Data Visualization in Excel,https://www.coursera.org/learn/excel-data-visualization,6,7,35,33.33333333333333,0.47707366446654004
135,Managing Big Data with MySQL,https://www.coursera.org/learn/analytics-mysql,8,6,29,87.5,0.5654917024075985
135,Increasing Real Estate Management Profits: Harnessing Data Analytics,https://www.coursera.org/learn/analytics-capstone,5,7,25,60.0,0.5041329503059387
135,Mastering Data Analysis in Excel,https://www.coursera.org/learn/analytics-excel,8,7,41,50.0,0.49783657118678093
135,Data Visualization and Communication with Tableau,https://www.coursera.org/learn/analytics-tableau,3,6,62,100.0,0.6589367588361105
135,Business Metrics for Data-Driven Companies,https://www.coursera.org/learn/analytics-business-metrics,14,5,37,50.0,0.5080588044864791
136,"Excel/VBA for Creative Problem Solving, Part 1",https://www.coursera.org/learn/excel-vba-for-creative-problem-solving-part-1,11,6,67,63.63636363636363,0.5307297652417963
136,"Excel/VBA for Creative Problem Solving, Part 2",https://www.coursera.org/learn/excel-vba-for-creative-problem-solving-part-2,12,4,52,41.66666666666667,0.5222031424442927
136,"Excel/VBA for Creative Problem Solving, Part 3 (Projects)",https://www.coursera.org/learn/excel-vba-for-creative-problem-solving-part-3-projects,3,5,57,33.33333333333333,0.42733194430669147
137,Building a Data Science Team,https://www.coursera.org/learn/build-data-science-team,8,1,17,50.0,0.6097809411585331
137,Data Science in Real Life,https://www.coursera.org/learn/real-life-data-science,8,1,22,62.5,0.5689376406371593
137,Executive Data Science Capstone,https://www.coursera.org/learn/executive-data-science-capstone,6,1,3,16.666666666666664,0.3716956451535225
137,Managing Data Analysis,https://www.coursera.org/learn/managing-data-analysis,12,1,19,41.66666666666667,0.5350058699647585
137,A Crash Course in Data Science,https://www.coursera.org/learn/data-science-course,15,1,11,80.0,0.5681275645891826
138,Integral Calculus and Numerical Analysis for Data Science,https://www.coursera.org/learn/integral-calculus-and-numerical-analysis-for-data-science,7,4,19,71.42857142857143,0.5770508561815534
138,Algebra and Differential Calculus for Data Science,https://www.coursera.org/learn/algebra-and-differential-calculus-for-data-science,10,6,29,60.0,0.5219233468174934
138,Essential Linear Algebra for Data Science,https://www.coursera.org/learn/essential-linear-algebra-for-data-science,6,5,51,50.0,0.5162101089954376
139,Introduction to Python Fundamentals,https://www.coursera.org/learn/introduction-python-fundamentals,8,4,26,37.5,0.4833851791918278
139,Python Packages for Data Science,https://www.coursera.org/learn/python-packages-data-science,4,4,17,50.0,0.537650816142559
139,Introduction to Python Functions,https://www.coursera.org/learn/introduction-python-functions,4,4,15,0.0,0.3549555391073227
140,User Experience & Interaction Design for AR/VR/MR/XR,https://www.coursera.org/learn/user-experience-interaction-design-augmented-virtual-mixed-extended-reality,10,4,47,90.0,0.6221878468990326
140,"Developing AR/VR/MR/XR Apps with WebXR, Unity & Unreal",https://www.coursera.org/learn/develop-augmented-virtual-mixed-extended-reality-applications-webxr-unity-unreal,10,4,48,40.0,0.5485912978649139
140,"Intro to AR/VR/MR/XR: Technologies, Applications & Issues",https://www.coursera.org/learn/intro-augmented-virtual-mixed-extended-reality-technologies-applications-issues,6,4,36,66.66666666666666,0.6622072458267212
141,FPGA Softcore Processors and IP Acquisition,https://www.coursera.org/learn/fpga-softcore-proccessors-ip,5,4,33,80.0,0.6322646141052246
141,Introduction to FPGA Design for Embedded Systems,https://www.coursera.org/learn/intro-fpga-design-embedded-systems,6,4,37,50.0,0.5376381377379099
141,FPGA Capstone:  Building FPGA Projects,https://www.coursera.org/learn/capstone-fpga-design,5,4,11,60.0,0.46814250349998476
141,Hardware Description Languages for FPGA Design,https://www.coursera.org/learn/fpga-hardware-description-languages,5,4,41,40.0,0.4795211970806122
142,Introduction to Corporate Finance,https://www.coursera.org/learn/wharton-finance,7,12,42,14.285714285714285,0.38793374810900005
142,Fundamentals of Quantitative Modeling,https://www.coursera.org/learn/wharton-quantitative-modeling,6,8,66,16.666666666666664,0.4039947787920634
142,Financial Acumen for Non-Financial Managers,https://www.coursera.org/learn/finance-healthcare-managers,4,8,56,100.0,0.6200824528932571
142,Introduction to Spreadsheets and Models,https://www.coursera.org/learn/wharton-introduction-spreadsheets-models,6,8,44,16.666666666666664,0.39149334530035657
143,Product Cost and Investment Cash Flow Analysis ,https://www.coursera.org/learn/product-cost-and-investment-cash-flow-analysis,8,5,40,75.0,0.6220862157642841
143,Project Valuation and the Capital Budgeting Process,https://www.coursera.org/learn/project-valuation-and-the-capital-budgeting-process,21,5,33,71.42857142857143,0.6155142557053339
143,Financial Forecasting and Reporting,https://www.coursera.org/learn/financial-forecasting-and-reporting,20,5,40,85.0,0.6898445963859559
144,"Introduction to Financial Analysis - The ""Why?""",https://www.coursera.org/learn/introduction-to-financial-analysis-the-why,9,3,26,77.77777777777779,0.6605147686269548
144,Financial Analysis of Organizations,https://www.coursera.org/learn/financial-analysis-of-organizations,8,4,29,62.5,0.5115290060639381
144,Financial Analysis of Scenarios and Decisions,https://www.coursera.org/learn/financial-analysis-of-scenarios-and-decisions,6,4,49,83.33333333333334,0.6030549506346384
145, Optimization Methods in Asset Management,https://www.coursera.org/learn/financial-engineering-optimizationmethods,5,6,36,20.0,0.42054723501205443
145,Term-Structure and Credit Derivatives ,https://www.coursera.org/learn/financial-engineering-termstructure,1,6,44,0.0,0.4520301818847656
145,Computational Methods in Pricing and Model Calibration,https://www.coursera.org/learn/financial-engineering-computationalmethods,1,5,47,0.0,0.32215356826782227
145, Advanced Topics in Derivative Pricing,https://www.coursera.org/learn/financial-engineering-advancedtopics,2,6,43,50.0,0.5456195622682571
145,Introduction to Financial Engineering and Risk Management,https://www.coursera.org/learn/financial-engineering-intro,2,5,48,100.0,0.6037875413894653
146,Investments II: Lessons and Applications for Investors,https://www.coursera.org/learn/investments-applications,10,6,62,50.0,0.5137219727039337
146,Financial Accounting: Foundations,https://www.coursera.org/learn/financial-accounting-basics,7,10,68,100.0,0.6808724573680333
146,Corporate Finance I: Measuring and Promoting Value Creation,https://www.coursera.org/learn/corporate-finance-measure-success,9,6,57,88.88888888888889,0.5892561806572808
146,Financial Accounting: Advanced Topics,https://www.coursera.org/learn/financial-accounting-advanced,7,10,54,85.71428571428571,0.6392836144992283
146,Corporate Finance II: Financing Investments and Managing Risk,https://www.coursera.org/learn/corporate-finance-two,10,6,47,60.0,0.5474239140748978
146,Investments I: Fundamentals of Performance Evaluation,https://www.coursera.org/learn/investments-fundamentals,9,6,96,88.88888888888889,0.6181725992096795
147,Accounting Analysis II: Accounting for Liabilities and Equity,https://www.coursera.org/learn/accounting-analysis-2-equity,5,9,69,100.0,0.6908943772315979
147,Accounting Analysis II: Measurement and Disclosure of Liabilities,https://www.coursera.org/learn/accounting-analysis-2-liabilities,7,9,66,71.42857142857143,0.592630956854139
147,Accounting Analysis I: The Role of Accounting as an Information System,https://www.coursera.org/learn/accounting-information-system,7,9,48,100.0,0.6780175822121757
147,Accounting Analysis I: Measurement and Disclosure of Assets,https://www.coursera.org/learn/asset-measurement-disclosure,8,9,45,62.5,0.5712625831365585
148,"Raising Capital: Credit Tech, Coin Offerings, and Crowdfunding",https://www.coursera.org/learn/credit-tech,13,4,15,38.46153846153847,0.458355745443931
148,The Future of Payment Technologies,https://www.coursera.org/learn/paytech,5,4,18,60.0,0.5686989843845367
148,Blockchain and Cryptocurrency Explained,https://www.coursera.org/learn/crypto-finance,11,4,26,63.63636363636363,0.5469481267712333
148,Innovations in Investment Technology: Artificial Intelligence,https://www.coursera.org/learn/invest-tech,14,4,20,28.57142857142857,0.49751582528863636
149,Valuación de empresas ,https://www.coursera.org/learn/valuacionempresas,8,6,20,0.0,0.29903134144842625
149,Toma de decisiones financieras,https://www.coursera.org/learn/proyectofinanzascorporativas,3,6,21,100.0,0.7526816725730896
149,Administración financiera y su función en la empresa ,https://www.coursera.org/learn/admonfinanciera,5,5,18,20.0,0.4018473744392395
149,Evaluación de inversiones en Bienes de Capital ,https://www.coursera.org/learn/evaluaciondeinversiones,6,5,13,16.666666666666664,0.35017281770706177
149,Matemáticas financieras,https://www.coursera.org/learn/matematicas,6,6,21,0.0,0.33818553388118744
149,Estructura de capital y política de dividendos,https://www.coursera.org/learn/estructura,6,6,15,16.666666666666664,0.4168236354986827
150,Cryptocurrency and Blockchain: An Introduction to Digital Currencies,https://www.coursera.org/learn/wharton-cryptocurrency-blockchain-introduction-digital-currency,6,4,29,66.66666666666666,0.6016230980555216
150,"Application of AI, InsurTech, and Real Estate Technology",https://www.coursera.org/learn/wharton-ai-application-insurtech-real-estate-technology,8,4,26,75.0,0.6647899299860001
150,"Lending, Crowdfunding, and Modern Investing",https://www.coursera.org/learn/wharton-crowdfunding-marketplace-lending-modern-investing,6,4,21,33.33333333333333,0.48052820563316345
150,"FinTech: Foundations, Payments, and Regulations",https://www.coursera.org/learn/wharton-fintech-overview-payments-regulations,5,4,36,80.0,0.6295250415802002
151,3D Reconstruction - Single Viewpoint ,https://www.coursera.org/learn/3d-reconstruction---single-viewpoint,5,6,12,80.0,0.6472838401794434
151,Features and Boundaries,https://www.coursera.org/learn/features-and-boundaries,5,6,12,60.0,0.5508772253990173
151,Camera and Imaging,https://www.coursera.org/learn/cameraandimaging,7,6,12,85.71428571428571,0.5721274188586644
151,Visual Perception,https://www.coursera.org/learn/perception,4,5,10,75.0,0.610339030623436
151,3D Reconstruction - Multiple Viewpoints,https://www.coursera.org/learn/3d-reconstruction-multiple-viewpoints,5,5,10,80.0,0.5823117703199386
152,Rebuilding Our Relationship with Food,https://www.coursera.org/learn/food-relationship-mindful-eating-health,11,4,19,27.27272727272727,0.43630687486041675
152,Cooking for Busy Healthy People,https://www.coursera.org/learn/cooking-healthy-food,3,4,37,66.66666666666666,0.6069241364796957
