program_id,course_title,url,lo_num,lo,bloom
102,"Improving Deep Neural Networks: Hyperparameter Tuning, Regularization and Optimization",https://www.coursera.org/learn/deep-neural-network,7,Computer Programming,create
102,"Improving Deep Neural Networks: Hyperparameter Tuning, Regularization and Optimization",https://www.coursera.org/learn/deep-neural-network,8,Mathematics,apply
102,"Improving Deep Neural Networks: Hyperparameter Tuning, Regularization and Optimization",https://www.coursera.org/learn/deep-neural-network,9,Python Programming,create
102,"Improving Deep Neural Networks: Hyperparameter Tuning, Regularization and Optimization",https://www.coursera.org/learn/deep-neural-network,10,Mathematical Theory & Analysis,create
102,"Improving Deep Neural Networks: Hyperparameter Tuning, Regularization and Optimization",https://www.coursera.org/learn/deep-neural-network,11,Human Learning,remember
102,Convolutional Neural Networks,https://www.coursera.org/learn/convolutional-neural-networks,1,Artificial Intelligence,create
102,Convolutional Neural Networks,https://www.coursera.org/learn/convolutional-neural-networks,2,Image Analysis,analyze
102,Convolutional Neural Networks,https://www.coursera.org/learn/convolutional-neural-networks,3,Deep Learning,remember
102,Convolutional Neural Networks,https://www.coursera.org/learn/convolutional-neural-networks,4,Machine Learning,remember
102,Convolutional Neural Networks,https://www.coursera.org/learn/convolutional-neural-networks,5,Algorithms,create
102,Convolutional Neural Networks,https://www.coursera.org/learn/convolutional-neural-networks,6,Applied Machine Learning,remember
102,Convolutional Neural Networks,https://www.coursera.org/learn/convolutional-neural-networks,7,Artificial Neural Networks,remember
102,Convolutional Neural Networks,https://www.coursera.org/learn/convolutional-neural-networks,8,Network Architecture,create
102,Convolutional Neural Networks,https://www.coursera.org/learn/convolutional-neural-networks,9,Data Processing,remember
102,Convolutional Neural Networks,https://www.coursera.org/learn/convolutional-neural-networks,10,Computer Vision,remember
102,Structuring Machine Learning Projects,https://www.coursera.org/learn/machine-learning-projects,1,Applied Machine Learning,remember
102,Structuring Machine Learning Projects,https://www.coursera.org/learn/machine-learning-projects,2,Data Analysis,analyze
102,Structuring Machine Learning Projects,https://www.coursera.org/learn/machine-learning-projects,3,Deep Learning,remember
102,Structuring Machine Learning Projects,https://www.coursera.org/learn/machine-learning-projects,4,Machine Learning,remember
102,Structuring Machine Learning Projects,https://www.coursera.org/learn/machine-learning-projects,5,Machine Learning Algorithms,remember
102,Structuring Machine Learning Projects,https://www.coursera.org/learn/machine-learning-projects,6,Organizational Development,create
102,Structuring Machine Learning Projects,https://www.coursera.org/learn/machine-learning-projects,7,Strategy,create
102,Structuring Machine Learning Projects,https://www.coursera.org/learn/machine-learning-projects,8,Human Learning,remember
103,Design Thinking: Discovery Tools,https://www.coursera.org/learn/uva-darden-design-thinking-discovery-tools,1,How to use a variety of important design thinking tools to generate ideas,create
103,Design Thinking: Discovery Tools,https://www.coursera.org/learn/uva-darden-design-thinking-discovery-tools,2,How to connect with customers on a human level,apply
103,Design Thinking: Discovery Tools,https://www.coursera.org/learn/uva-darden-design-thinking-discovery-tools,3,How to think creatively in order to discover more about potential clients,create
103,Design Thinking: Discovery Tools,https://www.coursera.org/learn/uva-darden-design-thinking-discovery-tools,4,Leadership and Management,create
103,Design Thinking: Discovery Tools,https://www.coursera.org/learn/uva-darden-design-thinking-discovery-tools,5,Strategy and Operations,apply
103,Design Thinking: Insights to Inspiration ,https://www.coursera.org/learn/uva-darden-design-thinking-insights-to-inspiration,1,How to navigate the design thinking process to tackle a human-centered problem,create
103,Design Thinking: Insights to Inspiration ,https://www.coursera.org/learn/uva-darden-design-thinking-insights-to-inspiration,2,How to craft out an effective research plan,create
103,Design Thinking: Insights to Inspiration ,https://www.coursera.org/learn/uva-darden-design-thinking-insights-to-inspiration,3,How to draw key insights from the design process to arrive at ideal solutions,create
103,Design Thinking: Insights to Inspiration ,https://www.coursera.org/learn/uva-darden-design-thinking-insights-to-inspiration,4,Leadership and Management,create
103,Design Thinking: Insights to Inspiration ,https://www.coursera.org/learn/uva-darden-design-thinking-insights-to-inspiration,5,Innovation,create
103,Design Thinking: Insights to Inspiration ,https://www.coursera.org/learn/uva-darden-design-thinking-insights-to-inspiration,6,Strategy and Operations,apply
103,Experiencing Design: Deepening Your Design Thinking Practice,https://www.coursera.org/learn/uva-darden-experiencing-design,1,How design thinking done well can impact your practice and outcomes,create
103,Experiencing Design: Deepening Your Design Thinking Practice,https://www.coursera.org/learn/uva-darden-experiencing-design,2,"How to navigate six key phases of design thinking - Immersion, Sensemaking, Alignment, Emergence, Imagining, and Learning in Action",create
103,Experiencing Design: Deepening Your Design Thinking Practice,https://www.coursera.org/learn/uva-darden-experiencing-design,3,How to develop a Personal Development Plan (PDP) to chart your progress,create
103,Experiencing Design: Deepening Your Design Thinking Practice,https://www.coursera.org/learn/uva-darden-experiencing-design,4,Innovation,create
103,Experiencing Design: Deepening Your Design Thinking Practice,https://www.coursera.org/learn/uva-darden-experiencing-design,5,Problem Solving,apply
103,Experiencing Design: Deepening Your Design Thinking Practice,https://www.coursera.org/learn/uva-darden-experiencing-design,6,Communication,understand
103,Experiencing Design: Deepening Your Design Thinking Practice,https://www.coursera.org/learn/uva-darden-experiencing-design,7,Leadership and Management,create
103,Experiencing Design: Deepening Your Design Thinking Practice,https://www.coursera.org/learn/uva-darden-experiencing-design,8,Research and Design,create
103,Experiencing Design: Deepening Your Design Thinking Practice,https://www.coursera.org/learn/uva-darden-experiencing-design,9,Strategy,create
103,Experiencing Design: Deepening Your Design Thinking Practice,https://www.coursera.org/learn/uva-darden-experiencing-design,10,User Experience,create
103,Experiencing Design: Deepening Your Design Thinking Practice,https://www.coursera.org/learn/uva-darden-experiencing-design,11,Critical Thinking,understand
103,Experiencing Design: Deepening Your Design Thinking Practice,https://www.coursera.org/learn/uva-darden-experiencing-design,12,Human Learning,remember
103,Design Thinking: Ideas to Action,https://www.coursera.org/learn/uva-darden-design-thinking-ideas-to-action,1,How to turn insights gathered during the design thinking process into action,create
103,Design Thinking: Ideas to Action,https://www.coursera.org/learn/uva-darden-design-thinking-ideas-to-action,2,How to generate solutions and turn ideas into key concepts,create
103,Design Thinking: Ideas to Action,https://www.coursera.org/learn/uva-darden-design-thinking-ideas-to-action,3,How to move from ideation to experimentation,create
103,Design Thinking: Ideas to Action,https://www.coursera.org/learn/uva-darden-design-thinking-ideas-to-action,4,Leadership and Management,create
104,"DevOps on AWS: Code, Build, and Test",https://www.coursera.org/learn/devops-aws-code-build-test,1,Understand the DevOps philosophies and its lifecycle,create
104,"DevOps on AWS: Code, Build, and Test",https://www.coursera.org/learn/devops-aws-code-build-test,2,Implement and manage continuous delivery systems and methodologies on AWS,create
104,"DevOps on AWS: Code, Build, and Test",https://www.coursera.org/learn/devops-aws-code-build-test,3,How to use the right tools to measure code quality by identifying workflow steps,analyze
104,"DevOps on AWS: Code, Build, and Test",https://www.coursera.org/learn/devops-aws-code-build-test,4,Amazon Web Services,evaluate
104,"DevOps on AWS: Code, Build, and Test",https://www.coursera.org/learn/devops-aws-code-build-test,5,Cloud Computing,apply
104,"DevOps on AWS: Code, Build, and Test",https://www.coursera.org/learn/devops-aws-code-build-test,6,DevOps,create
104,"DevOps on AWS: Code, Build, and Test",https://www.coursera.org/learn/devops-aws-code-build-test,7,Software Engineering,create
104,"DevOps on AWS: Code, Build, and Test",https://www.coursera.org/learn/devops-aws-code-build-test,8,Software Testing,analyze
104,AWS Cloud Technical Essentials,https://www.coursera.org/learn/aws-cloud-technical-essentials,1,Describe terminology and concepts related to AWS services,remember
104,AWS Cloud Technical Essentials,https://www.coursera.org/learn/aws-cloud-technical-essentials,2,Articulate key concepts of AWS security measures and AWS Identity and Access Management (IAM),remember
104,AWS Cloud Technical Essentials,https://www.coursera.org/learn/aws-cloud-technical-essentials,3,"You will learn to distinguish among several AWS compute services, including Amazon EC2, AWS Lambda, and Amazon ECS.",apply
104,AWS Cloud Technical Essentials,https://www.coursera.org/learn/aws-cloud-technical-essentials,4,"Understand AWS database and storage offerings, including Amazon Relational Database Service (Amazon RDS), Amazon DynamoDB, and Amazon S3.",understand
104,DevOps on AWS: Operate and Monitor,https://www.coursera.org/learn/devops-aws-operate-monitor,1,Amazon Web Services,evaluate
104,DevOps on AWS: Operate and Monitor,https://www.coursera.org/learn/devops-aws-operate-monitor,2,Cloud Computing,apply
104,DevOps on AWS: Operate and Monitor,https://www.coursera.org/learn/devops-aws-operate-monitor,3,DevOps,create
104,DevOps on AWS: Operate and Monitor,https://www.coursera.org/learn/devops-aws-operate-monitor,4,Leadership and Management,create
104,DevOps on AWS: Release and Deploy,https://www.coursera.org/learn/devops-aws-release-deploy,1,Amazon Web Services,evaluate
104,DevOps on AWS: Release and Deploy,https://www.coursera.org/learn/devops-aws-release-deploy,2,Cloud Computing,apply
104,DevOps on AWS: Release and Deploy,https://www.coursera.org/learn/devops-aws-release-deploy,3,DevOps,create
105,Introduction to Agile Development and Scrum,https://www.coursera.org/learn/agile-development-and-scrum,1,"Adopt the 5 practices of Agile, a subset of DevOps: small batches, minimum viable product, pair programming, behavior- and test-driven development.",create
105,Introduction to Agile Development and Scrum,https://www.coursera.org/learn/agile-development-and-scrum,2,"Write good user stories, estimate and assign story points and track stories using a kanban board. Incorporate Scrum artifacts, events, and benefits.",create
105,Introduction to Agile Development and Scrum,https://www.coursera.org/learn/agile-development-and-scrum,3,Create and refine a product backlog using the sprint planning process. Produce potentially shippable product increments with every iteration.,create
105,Introduction to Agile Development and Scrum,https://www.coursera.org/learn/agile-development-and-scrum,4,"Create burndown charts to forecast the ability to meet a sprint goal. Use metrics to enhance performance, productivity, and client satisfaction.",create
105,Introduction to Agile Development and Scrum,https://www.coursera.org/learn/agile-development-and-scrum,5,Software Engineering,create
105,Introduction to Cloud Computing,https://www.coursera.org/learn/introduction-to-cloud,1,"Define cloud computing and explain essential characteristics, history, the business case for cloud, and the emerging technologies enabled by cloud",create
105,Introduction to Cloud Computing,https://www.coursera.org/learn/introduction-to-cloud,2,"Describe the cloud service models- IaaS, PaaS, SaaS, and cloud deployment models- Public, Private, Hybrid",analyze
105,Introduction to Cloud Computing,https://www.coursera.org/learn/introduction-to-cloud,3,explain cloud infrastructure components,understand
105,Introduction to Cloud Computing,https://www.coursera.org/learn/introduction-to-cloud,4,"Explain emerging Cloud related trends including HybridMulticloud, Microservices, Serverless, Cloud Native, DevOps, and Application Modernization",analyze
105,Introduction to Cloud Computing,https://www.coursera.org/learn/introduction-to-cloud,5,"List and describe services of popular cloud platforms including AWS, Microsoft Azure, Google Cloud, IBM Cloud, Alibaba Cloud, and others",analyze
105,Introduction to Cloud Computing,https://www.coursera.org/learn/introduction-to-cloud,6,Cloud Computing,apply
105,Introduction to DevOps,https://www.coursera.org/learn/intro-to-devops,1,"The essential characteristics of DevOps including building a culture of shared responsibility, transparency, and embracing failure.",create
105,Introduction to DevOps,https://www.coursera.org/learn/intro-to-devops,2,"The importance of Continuous Integration and Continuous Delivery, Infrastructure as Code, Test Driven Development, Behavior Driven Development.",create
105,Introduction to DevOps,https://www.coursera.org/learn/intro-to-devops,3,"Essential DevOps concepts: software engineering practices, cloud native microservices, automated continuous deployments, and building resilient code.",create
105,Introduction to DevOps,https://www.coursera.org/learn/intro-to-devops,4,"The organizational impact of DevOps, including breaking down silos, working in cross functional teams, and sharing responsibilities.",create
105,Introduction to DevOps,https://www.coursera.org/learn/intro-to-devops,5,DevOps,create
106,API Development on Google Cloud's Apigee API Platform,https://www.coursera.org/learn/api-development-apigee-gcp,1,"Discuss the out-of-the-box platform capabilities for implementing mediation, traffic management, caching, and fault handling.",create
106,API Development on Google Cloud's Apigee API Platform,https://www.coursera.org/learn/api-development-apigee-gcp,2,Describe the value and use of API analytics.,evaluate
106,API Development on Google Cloud's Apigee API Platform,https://www.coursera.org/learn/api-development-apigee-gcp,3,Describe the deployment options for the Apigee platform.,apply
106,API Development on Google Cloud's Apigee API Platform,https://www.coursera.org/learn/api-development-apigee-gcp,4,"Explore and put into practice API design, development and management concepts.",create
106,API Development on Google Cloud's Apigee API Platform,https://www.coursera.org/learn/api-development-apigee-gcp,5,Computer Programming,create
106,API Development on Google Cloud's Apigee API Platform,https://www.coursera.org/learn/api-development-apigee-gcp,6,Google Cloud Platform,apply
106,API Development on Google Cloud's Apigee API Platform,https://www.coursera.org/learn/api-development-apigee-gcp,7,Computer Programming Tools,create
106,API Development on Google Cloud's Apigee API Platform,https://www.coursera.org/learn/api-development-apigee-gcp,8,Software Engineering,create
106,API Development on Google Cloud's Apigee API Platform,https://www.coursera.org/learn/api-development-apigee-gcp,9,Software Architecture,create
106,API Development on Google Cloud's Apigee API Platform,https://www.coursera.org/learn/api-development-apigee-gcp,10,Cloud Computing,apply
106,API Development on Google Cloud's Apigee API Platform,https://www.coursera.org/learn/api-development-apigee-gcp,11,Leadership and Management,create
106,API Design and Fundamentals of Google Cloud's Apigee API Platform,https://www.coursera.org/learn/api-design-apigee-gcp,1,"Explore and put into practice API design, development and management concepts.",create
106,API Design and Fundamentals of Google Cloud's Apigee API Platform,https://www.coursera.org/learn/api-design-apigee-gcp,2,Describe the fundamentals of REST API design.,create
106,API Design and Fundamentals of Google Cloud's Apigee API Platform,https://www.coursera.org/learn/api-design-apigee-gcp,3,"Describe API products, API product strategies, and how to publish APIs to a developer portal.",create
106,API Design and Fundamentals of Google Cloud's Apigee API Platform,https://www.coursera.org/learn/api-design-apigee-gcp,4,Describe Apigee terminology and organizational model based on Apigee product capabilities.,create
106,API Design and Fundamentals of Google Cloud's Apigee API Platform,https://www.coursera.org/learn/api-design-apigee-gcp,5,Authentications,apply
106,API Design and Fundamentals of Google Cloud's Apigee API Platform,https://www.coursera.org/learn/api-design-apigee-gcp,6,API Design,create
106,API Design and Fundamentals of Google Cloud's Apigee API Platform,https://www.coursera.org/learn/api-design-apigee-gcp,7,Software Documentation,create
106,API Design and Fundamentals of Google Cloud's Apigee API Platform,https://www.coursera.org/learn/api-design-apigee-gcp,8,Cloud API,apply
106,API Design and Fundamentals of Google Cloud's Apigee API Platform,https://www.coursera.org/learn/api-design-apigee-gcp,9,Restful API,create
106,API Design and Fundamentals of Google Cloud's Apigee API Platform,https://www.coursera.org/learn/api-design-apigee-gcp,10,API Gateway,create
106,API Design and Fundamentals of Google Cloud's Apigee API Platform,https://www.coursera.org/learn/api-design-apigee-gcp,11,Application Lifecycle Management,create
106,API Design and Fundamentals of Google Cloud's Apigee API Platform,https://www.coursera.org/learn/api-design-apigee-gcp,12,Application Programming Interface (API),apply
106,API Design and Fundamentals of Google Cloud's Apigee API Platform,https://www.coursera.org/learn/api-design-apigee-gcp,13,Google Cloud Platform,apply
106,API Design and Fundamentals of Google Cloud's Apigee API Platform,https://www.coursera.org/learn/api-design-apigee-gcp,14,Proxy Servers,apply
106,API Design and Fundamentals of Google Cloud's Apigee API Platform,https://www.coursera.org/learn/api-design-apigee-gcp,15,Software Design Documents,create
106,API Design and Fundamentals of Google Cloud's Apigee API Platform,https://www.coursera.org/learn/api-design-apigee-gcp,16,Cloud Applications,apply
106,API Security on Google Cloud's Apigee API Platform,https://www.coursera.org/learn/api-security-apigee-gcp,1,Discuss the role of user authentication and authorization and the importance of API security.,apply
106,API Security on Google Cloud's Apigee API Platform,https://www.coursera.org/learn/api-security-apigee-gcp,2,"Identify capabilities available to secure, scale, and manage APIs and API products.",create
106,API Security on Google Cloud's Apigee API Platform,https://www.coursera.org/learn/api-security-apigee-gcp,3,"Explore and put into practice API design, development and management concepts.",create
106,API Security on Google Cloud's Apigee API Platform,https://www.coursera.org/learn/api-security-apigee-gcp,4,Interact with the Apigee API Platform.,apply
106,API Security on Google Cloud's Apigee API Platform,https://www.coursera.org/learn/api-security-apigee-gcp,5,Application Security,apply
106,API Security on Google Cloud's Apigee API Platform,https://www.coursera.org/learn/api-security-apigee-gcp,6,API Gateway,create
106,API Security on Google Cloud's Apigee API Platform,https://www.coursera.org/learn/api-security-apigee-gcp,7,Information Systems Security,apply
106,API Security on Google Cloud's Apigee API Platform,https://www.coursera.org/learn/api-security-apigee-gcp,8,Security Controls,apply
106,API Security on Google Cloud's Apigee API Platform,https://www.coursera.org/learn/api-security-apigee-gcp,9,Authentications,apply
106,API Security on Google Cloud's Apigee API Platform,https://www.coursera.org/learn/api-security-apigee-gcp,10,Network Security,apply
106,API Security on Google Cloud's Apigee API Platform,https://www.coursera.org/learn/api-security-apigee-gcp,11,Application Programming Interface (API),apply
106,API Security on Google Cloud's Apigee API Platform,https://www.coursera.org/learn/api-security-apigee-gcp,12,Identity and Access Management,remember
106,API Security on Google Cloud's Apigee API Platform,https://www.coursera.org/learn/api-security-apigee-gcp,13,Cloud API,apply
106,API Security on Google Cloud's Apigee API Platform,https://www.coursera.org/learn/api-security-apigee-gcp,14,Data Security,apply
106,API Security on Google Cloud's Apigee API Platform,https://www.coursera.org/learn/api-security-apigee-gcp,15,Authorization (Computing),apply
106,API Security on Google Cloud's Apigee API Platform,https://www.coursera.org/learn/api-security-apigee-gcp,16,JSON,remember
106,API Security on Google Cloud's Apigee API Platform,https://www.coursera.org/learn/api-security-apigee-gcp,17,Restful API,create
106,API Security on Google Cloud's Apigee API Platform,https://www.coursera.org/learn/api-security-apigee-gcp,18,API Design,create
106,API Security on Google Cloud's Apigee API Platform,https://www.coursera.org/learn/api-security-apigee-gcp,19,OAuth,apply
107,Developing Applications with Google Cloud: Foundations,https://www.coursera.org/learn/developing-applications-with-google-cloud-foundations,1,Discuss best practices for application development in the cloud.,create
107,Developing Applications with Google Cloud: Foundations,https://www.coursera.org/learn/developing-applications-with-google-cloud-foundations,2,Understand how to choose the appropriate data storage option for application use cases.,create
107,Developing Applications with Google Cloud: Foundations,https://www.coursera.org/learn/developing-applications-with-google-cloud-foundations,3,Use authentication and authorization to secure an application.,apply
107,Developing Applications with Google Cloud: Foundations,https://www.coursera.org/learn/developing-applications-with-google-cloud-foundations,4,Describe use cases for the different Google Cloud compute options used for running applications.,apply
107,Service Orchestration and Choreography on Google Cloud,https://www.coursera.org/learn/service-orchestration-and-choreography-on-google-cloud,1,Describe the benefits and challenges of microservices-based architectures.,apply
107,Service Orchestration and Choreography on Google Cloud,https://www.coursera.org/learn/service-orchestration-and-choreography-on-google-cloud,2,Describe the advantages of event-driven applications.,apply
107,Service Orchestration and Choreography on Google Cloud,https://www.coursera.org/learn/service-orchestration-and-choreography-on-google-cloud,3,Identify the strengths of orchestration and choreography.,understand
107,Service Orchestration and Choreography on Google Cloud,https://www.coursera.org/learn/service-orchestration-and-choreography-on-google-cloud,4,"Use Workflows, Eventarc, Cloud Tasks, and Cloud Scheduler to coordinate a microservices application on Google Cloud.",apply
107,Developing Applications with Cloud Run Functions on Google Cloud,https://www.coursera.org/learn/developing-applications-with-cloud-functions-on-google-cloud,1,Recognize the benefits of and use cases for Cloud Run functions in modern application development.,apply
107,Developing Applications with Cloud Run Functions on Google Cloud,https://www.coursera.org/learn/developing-applications-with-cloud-functions-on-google-cloud,2,"Understand how to build, test and deploy Cloud Run functions.",apply
107,Developing Applications with Cloud Run Functions on Google Cloud,https://www.coursera.org/learn/developing-applications-with-cloud-functions-on-google-cloud,3,"Secure and connect Cloud Run functions to resources, and cloud databases.",apply
107,Developing Applications with Cloud Run Functions on Google Cloud,https://www.coursera.org/learn/developing-applications-with-cloud-functions-on-google-cloud,4,Use best practices with functions.,apply
107,Developing Applications with Cloud Run Functions on Google Cloud,https://www.coursera.org/learn/developing-applications-with-cloud-functions-on-google-cloud,5,Cloud Computing,apply
108,Evaluation of Digital Health Interventions,https://www.coursera.org/learn/evaluation-of-digital-health-interventions,1,Evaluation of Digital Health Interventions,evaluate
108,Evaluation of Digital Health Interventions,https://www.coursera.org/learn/evaluation-of-digital-health-interventions,2,"This course focuses on data, evaluation methods and the economic evaluation of digital health interventions.",evaluate
108,Evaluation of Digital Health Interventions,https://www.coursera.org/learn/evaluation-of-digital-health-interventions,3,"This module focuses on key data considerations for digital health including data management, data visualisation and methods for evaluating digital health interventions.",create
108,Evaluation of Digital Health Interventions,https://www.coursera.org/learn/evaluation-of-digital-health-interventions,4,The key focus is on experimental and quasi-experimental design approaches that can be applied to evaluating digital health interventions and key considerations for the economic evaluation of digital health interventions.,evaluate
108,Introduction to Digital health,https://www.coursera.org/learn/introduction-to-digital-health,1,Introduction to Digital health,create
108,Introduction to Digital health,https://www.coursera.org/learn/introduction-to-digital-health,2,This course introduces the field of digital health and the key concepts and definitions in this emerging field.,create
108,Introduction to Digital health,https://www.coursera.org/learn/introduction-to-digital-health,3,"The key topics include Learning Health Systems and Electronic Health Records and various types of digital health technologies to include mobile applications, wearable technologies, health information systems, telehealth, telemedicine, machine learning, artificial intelligence and big data.",create
108,Introduction to Digital health,https://www.coursera.org/learn/introduction-to-digital-health,4,These technologies are assessed in terms of the key opportunities and challenges to their use and the evidence of their effectiveness in the field of digital health in relation to public health and healthcare globally.,create
108,Introduction to Digital health,https://www.coursera.org/learn/introduction-to-digital-health,5,The use and application of digital health for COVID-19 forms a case study demonstrating the use of different types of digital health technologies to address key aspects of the response to the virus globally.,create
108,Design and Implementation of Digital Health Interventions ,https://www.coursera.org/learn/digital-health-design-implementation,1,Data Ethics,evaluate
108,Design and Implementation of Digital Health Interventions ,https://www.coursera.org/learn/digital-health-design-implementation,2,Digital Transformation,create
108,Design and Implementation of Digital Health Interventions ,https://www.coursera.org/learn/digital-health-design-implementation,3,Agile Methodology,create
108,Design and Implementation of Digital Health Interventions ,https://www.coursera.org/learn/digital-health-design-implementation,4,Health Care Procedure and Regulation,create
108,Design and Implementation of Digital Health Interventions ,https://www.coursera.org/learn/digital-health-design-implementation,5,Risk Analysis,evaluate
108,Design and Implementation of Digital Health Interventions ,https://www.coursera.org/learn/digital-health-design-implementation,6,Technology Strategies,create
108,Design and Implementation of Digital Health Interventions ,https://www.coursera.org/learn/digital-health-design-implementation,7,Data Security,apply
108,Design and Implementation of Digital Health Interventions ,https://www.coursera.org/learn/digital-health-design-implementation,8,Solution Design,create
108,Design and Implementation of Digital Health Interventions ,https://www.coursera.org/learn/digital-health-design-implementation,9,Data Governance,create
108,Design and Implementation of Digital Health Interventions ,https://www.coursera.org/learn/digital-health-design-implementation,10,Health Care,remember
108,Design and Implementation of Digital Health Interventions ,https://www.coursera.org/learn/digital-health-design-implementation,11,User Centered Design,create
108,Design and Implementation of Digital Health Interventions ,https://www.coursera.org/learn/digital-health-design-implementation,12,Regulatory Compliance,evaluate
108,Design and Implementation of Digital Health Interventions ,https://www.coursera.org/learn/digital-health-design-implementation,13,Technology Solutions,create
108,Design and Implementation of Digital Health Interventions ,https://www.coursera.org/learn/digital-health-design-implementation,14,System Implementation,apply
109,Advanced Manufacturing Process Analysis,https://www.coursera.org/learn/advanced-manufacturing-process-analysis,1,Data Analysis Software,analyze
109,Advanced Manufacturing Process Analysis,https://www.coursera.org/learn/advanced-manufacturing-process-analysis,2,Design and Product,create
109,Advanced Manufacturing Process Analysis,https://www.coursera.org/learn/advanced-manufacturing-process-analysis,3,Big Data,remember
109,Advanced Manufacturing Process Analysis,https://www.coursera.org/learn/advanced-manufacturing-process-analysis,4,Strategy and Operations,apply
109,Advanced Manufacturing Process Analysis,https://www.coursera.org/learn/advanced-manufacturing-process-analysis,5,Data Visualization,analyze
109,MBSE: Model-Based Systems Engineering ,https://www.coursera.org/learn/mbse,1,Project Management,create
109,Digital Manufacturing & Design,https://www.coursera.org/learn/digital-manufacturing-design,1,Human Computer Interaction,apply
109,Digital Manufacturing & Design,https://www.coursera.org/learn/digital-manufacturing-design,2,Machine Learning,remember
109,Digital Manufacturing & Design,https://www.coursera.org/learn/digital-manufacturing-design,3,Strategy and Operations,apply
109,Intelligent Machining,https://www.coursera.org/learn/intelligent-machining,1,Intelligent Machining,create
109,Intelligent Machining,https://www.coursera.org/learn/intelligent-machining,2,Manufacturers are increasingly utilizing machine tools that are self-aware – they perceive their own states and the state of the surrounding environment – and are able to make decisions related to machine activity processes.,create
109,Intelligent Machining,https://www.coursera.org/learn/intelligent-machining,3,"This is called intelligent machining, and through this course students will receive a primer on its background, tools and related terminology.",create
109,Intelligent Machining,https://www.coursera.org/learn/intelligent-machining,4,Learn how the integration of smart sensors and controls are helping to improve productivity.,create
109,Intelligent Machining,https://www.coursera.org/learn/intelligent-machining,5,"You’ll be exposed to various sensors and sensing techniques, process control strategies, and open architecture systems that can be leveraged to enable intelligent machining.",create
109,Intelligent Machining,https://www.coursera.org/learn/intelligent-machining,6,This course will prepare you to contribute to the implementation of intelligent machining projects.,create
109,Intelligent Machining,https://www.coursera.org/learn/intelligent-machining,7,"Main concepts of this course will be delivered through lectures, readings, discussions and various videos.",understand
109,Intelligent Machining,https://www.coursera.org/learn/intelligent-machining,8,"This is the fifth course in the Digital Manufacturing & Design Technology specialization that explores the many facets of manufacturing’s “Fourth Revolution,” aka Industry 4.0, and features a culminating project involving creation of a roadmap to achieve a self-established DMD-related professional goal.",create
109,Intelligent Machining,https://www.coursera.org/learn/intelligent-machining,9,"To learn more about the Digital Manufacturing and Design Technology specialization, please watch the overview video by copying and pasting the following link into your web browser: https://youtu.be/wETK1O9c-CA",create
109,Digital Thread: Components,https://www.coursera.org/learn/digital-thread-components,1,Design and Product,create
109,Digital Thread: Components,https://www.coursera.org/learn/digital-thread-components,2,Leadership and Management,create
109,Digital Thread: Components,https://www.coursera.org/learn/digital-thread-components,3,Supply Chain Systems,create
109,Digital Thread: Implementation,https://www.coursera.org/learn/digital-thread-implementation,1,Design and Product,create
109,Digital Thread: Implementation,https://www.coursera.org/learn/digital-thread-implementation,2,Strategy and Operations,apply
109,Digital Thread: Implementation,https://www.coursera.org/learn/digital-thread-implementation,3,Computer Networking,apply
109,Digital Thread: Implementation,https://www.coursera.org/learn/digital-thread-implementation,4,Human Computer Interaction,apply
109,Digital Thread: Implementation,https://www.coursera.org/learn/digital-thread-implementation,5,Computer Architecture,create
109,Digital Thread: Implementation,https://www.coursera.org/learn/digital-thread-implementation,6,Data Management,remember
109,Advanced Manufacturing Enterprise,https://www.coursera.org/learn/advanced-manufacturing-enterprise,1,Design and Product,create
109,Roadmap to Success in Digital Manufacturing & Design ,https://www.coursera.org/learn/roadmap-success-digital-manufacturing-design,1,Leadership and Management,create
109,Roadmap to Success in Digital Manufacturing & Design ,https://www.coursera.org/learn/roadmap-success-digital-manufacturing-design,2,Project Management,create
109,Roadmap to Success in Digital Manufacturing & Design ,https://www.coursera.org/learn/roadmap-success-digital-manufacturing-design,3,Business Communication,understand
109,Roadmap to Success in Digital Manufacturing & Design ,https://www.coursera.org/learn/roadmap-success-digital-manufacturing-design,4,Communication,understand
109,Roadmap to Success in Digital Manufacturing & Design ,https://www.coursera.org/learn/roadmap-success-digital-manufacturing-design,5,Marketing,create
109,Cyber Security in Manufacturing  ,https://www.coursera.org/learn/cyber-security-manufacturing,1,Cyberattacks,apply
109,Cyber Security in Manufacturing  ,https://www.coursera.org/learn/cyber-security-manufacturing,2,Network Security,apply
109,Cyber Security in Manufacturing  ,https://www.coursera.org/learn/cyber-security-manufacturing,3,Security Engineering,create
109,Cyber Security in Manufacturing  ,https://www.coursera.org/learn/cyber-security-manufacturing,4,Computer Networking,apply
110,Digital Marketing Analytics in Practice,https://www.coursera.org/learn/digital-analytics,1,"Gain hands-on, working knowledge of a step-by-step approach to planning, collecting, analyzing, and reporting data",create
110,Digital Marketing Analytics in Practice,https://www.coursera.org/learn/digital-analytics,2,Learn to evaluate and choose appropriate web analytics tools and techniques,evaluate
110,Digital Marketing Analytics in Practice,https://www.coursera.org/learn/digital-analytics,3,"Utilize tools to collect data using today’s most important online techniques: performing bulk downloads, tapping APIs, and scraping webpages",evaluate
110,Digital Marketing Analytics in Practice,https://www.coursera.org/learn/digital-analytics,4,Understand approaches to visualizing data effectively,analyze
