program_id,course_title,url,num_learning_objectives,num_modules,num_module_contents,coverage_percentage,mean_max_similarity
113,Digital Signal Processing 4: Applications,https://www.coursera.org/learn/dsp4,3,3,26,66.66666666666666,0.4403178195158641
113,Digital Signal Processing 1: Basic Concepts and Algorithms,https://www.coursera.org/learn/dsp1,8,4,38,50.0,0.44092884100973606
113,Digital Signal Processing 2: Filtering,https://www.coursera.org/learn/dsp2,5,3,34,40.0,0.486250627040863
114,Additive Manufacturing,https://www.coursera.org/learn/additive-manufacturing-3d-printing,7,3,53,28.57142857142857,0.5137101028646741
114,Industrial Internet of Things (IIoT),https://www.coursera.org/learn/industrial-internet-of-things,8,4,35,50.0,0.4886018596589565
114,Digital Twins,https://www.coursera.org/learn/digital-twins,7,3,25,42.857142857142854,0.545710163457053
115,Managing Machine Learning Projects with Google Cloud,https://www.coursera.org/learn/machine-learning-business-professionals,14,8,43,78.57142857142857,0.5722211961235318
115,Digital Transformation with Google Cloud,https://www.coursera.org/learn/digital-transformation-google-cloud,5,10,64,100.0,0.7282472848892212
115,Modernize Infrastructure and Applications with Google Cloud,https://www.coursera.org/learn/google-cloud-product-fundamentals,4,12,48,100.0,0.6684807538986206
116,Digitalisation in the Aerospace Industry,https://www.coursera.org/learn/industry,4,4,17,50.0,0.5038162022829056
116,Digitalisation in Space Research,https://www.coursera.org/learn/space,3,4,19,100.0,0.5754297773043314
116,Digitalisation in Aeronautics,https://www.coursera.org/learn/aeronautics,3,5,23,66.66666666666666,0.5665024518966675
117,Web Application Technologies and Django,https://www.coursera.org/learn/django-database-web-apps,16,5,33,56.25,0.5437956545501947
117,Building Web Applications in Django,https://www.coursera.org/learn/django-build-web-apps,5,4,32,60.0,0.6711423397064209
117,Using JavaScript and JSON in Django,https://www.coursera.org/learn/django-javascript-json,13,5,32,61.53846153846154,0.5096833064005926
117,Django Features and Libraries,https://www.coursera.org/learn/django-features-libraries,14,6,33,42.857142857142854,0.45906916580029894
118,Drug Discovery ,https://www.coursera.org/learn/drug-discovery,11,6,30,81.81818181818183,0.5574848218397661
118,Drug Development,https://www.coursera.org/learn/drug-development,14,7,33,50.0,0.5209849242653165
118,Drug Commercialization ,https://www.coursera.org/learn/drug-commercialization,15,9,42,46.666666666666664,0.5179302672545115
119,Speaking to Inspire: Ceremonial and Motivational Speeches,https://www.coursera.org/learn/speak-to-inspire-ceremonial-motivational-speeches,6,6,54,33.33333333333333,0.4531010339657466
119,Introduction to Public Speaking,https://www.coursera.org/learn/public-speaking,8,5,59,25.0,0.4445510618388653
119,Speaking to persuade: Motivating audiences with solid arguments and moving language,https://www.coursera.org/learn/persuade-speech,6,6,56,0.0,0.37281782925128937
119,Speaking to inform:  Discussing complex ideas with clear explanations and dynamic slides,https://www.coursera.org/learn/inform-speech,8,6,54,25.0,0.4282919503748417
120,Effective Communication Capstone Project,https://www.coursera.org/learn/effective-communication-capstone,3,5,19,0.0,0.3707284927368164
120,Business Writing,https://www.coursera.org/learn/writing-for-business,6,4,55,83.33333333333334,0.6017536570628484
120,Successful Presentation,https://www.coursera.org/learn/presentation-skills,4,4,44,75.0,0.6486391872167587
120,Graphic Design,https://www.coursera.org/learn/presentation-design,7,4,45,85.71428571428571,0.5825942243848529
121,Creating Sounds for Electronic Music,https://www.coursera.org/learn/music-synthesizer,3,5,29,33.33333333333333,0.4728836715221405
121,Electronic Music Performance Techniques,https://www.coursera.org/learn/edi-performance-techniques,10,5,25,70.0,0.5699755072593689
121,The Technology of Music Production,https://www.coursera.org/learn/technology-of-music-production,4,14,174,75.0,0.5811641067266464
121,Introduction to Ableton Live,https://www.coursera.org/learn/ableton-live,4,12,96,100.0,0.6934036910533905
122,Sensors and Sensor Circuit Design,https://www.coursera.org/learn/sensors-circuit-interface,3,5,51,100.0,0.6368351777394613
122,Sensor Manufacturing and Process Control,https://www.coursera.org/learn/sensor-manufacturing-process-control,3,5,24,66.66666666666666,0.5222829778989156
122,"Pressure, Force, Motion, and Humidity Sensors ",https://www.coursera.org/learn/pressure-force-motion-humidity-sensors,2,5,32,100.0,0.5672784149646759
122,Motors and Motor Control Circuits,https://www.coursera.org/learn/motors-circuits-design,4,5,36,75.0,0.5907303243875504
123,Safety in the Utility Industry ,https://www.coursera.org/learn/safety-utility-industry,8,4,17,37.5,0.4000254385173321
123,Natural Gas,https://www.coursera.org/learn/natural-gas,8,4,18,37.5,0.45448519103229046
123,Electric Power Systems,https://www.coursera.org/learn/electric-power-systems,8,4,17,37.5,0.41884761303663254
123,Energy: The Enterprise,https://www.coursera.org/learn/energy-industry-overview,9,4,21,44.44444444444444,0.4419668912887573
124,"Engineering Project Management: Scope, Time and Cost Management",https://www.coursera.org/learn/scope-time-management-cost,8,7,47,50.0,0.4912927374243736
124,Engineering Project Management: Initiating and Planning,https://www.coursera.org/learn/initiating-planning,8,6,35,62.5,0.5605138465762138
124,"Engineering Project Management: Risk, Quality, Teams, and Procurement",https://www.coursera.org/learn/project-risk-quality-management,9,6,36,66.66666666666666,0.5738752484321594
125,Blockchain Business Models,https://www.coursera.org/learn/blockchain-business-models,5,8,67,80.0,0.6436405420303345
125,Financial Risk Management with R,https://www.coursera.org/learn/financial-risk-management-with-r,4,4,22,25.0,0.38937827199697495
125,Startup Valuation Methods,https://www.coursera.org/learn/startup-valuation-methods,3,5,33,66.66666666666666,0.5247526367505392
125,Financing for Startup Businesses,https://www.coursera.org/learn/financing-startup-businesses,4,4,27,25.0,0.4522443860769272
126,Entrepreneurship 2: Launching your Start-Up,https://www.coursera.org/learn/wharton-launching-startup,8,4,27,12.5,0.40026212483644485
126,Entrepreneurship 4: Financing and Profitability,https://www.coursera.org/learn/wharton-entrepreneurship-financing-profitabilty,6,4,17,33.33333333333333,0.4770699938138326
126,Wharton Entrepreneurship Capstone,https://www.coursera.org/learn/wharton-entrepreneurship-capstone,2,5,27,100.0,0.6133639216423035
126,Entrepreneurship 1: Developing the Opportunity,https://www.coursera.org/learn/wharton-entrepreneurship-opportunity,7,5,35,71.42857142857143,0.5410512217453548
126,Entrepreneurship 3: Growth Strategies,https://www.coursera.org/learn/growth-strategy,7,4,27,42.857142857142854,0.5137918889522552
127,New Models of Business in Society,https://www.coursera.org/learn/uva-darden-business-society,9,4,26,66.66666666666666,0.5473400255044302
127,Innovating with the Business Model Canvas,https://www.coursera.org/learn/uva-darden-innovation-business-model-canvas,7,2,28,42.857142857142854,0.5387850403785706
127,Financial Accounting Fundamentals,https://www.coursera.org/learn/uva-darden-financial-accounting,7,5,73,100.0,0.7146719779287066
127,Ethical Leadership Through Giving Voice to Values,https://www.coursera.org/learn/uva-darden-giving-voice-to-values,14,4,49,35.714285714285715,0.44351501762866974
128,"Surveillance Systems: Analysis, Dissemination, and Special Systems",https://www.coursera.org/learn/epidemiology-surveillance-systems-analysis,6,4,33,66.66666666666666,0.6621551066637039
128,Surveillance Systems: The Building Blocks,https://www.coursera.org/learn/epidemiology-surveillance-systems,5,4,39,100.0,0.7709549307823181
128,Outbreaks and Epidemics,https://www.coursera.org/learn/outbreaks-epidemics,4,4,24,100.0,0.7010121941566467
128,Data and Health Indicators in Public Health Practice,https://www.coursera.org/learn/data-public-health,2,4,37,100.0,0.735566109418869
128,Essential Epidemiologic Tools for Public Health Practice,https://www.coursera.org/learn/epidemiology-tools,6,4,21,100.0,0.740349272886912
129,Leading from Within,https://www.coursera.org/learn/leading-from-within,1,4,56,100.0,0.6193333864212036
129,Ethics of Communication,https://www.coursera.org/learn/ethics-of-communication,1,4,24,0.0,0.2895195484161377
129,Ethics of Technology,https://www.coursera.org/learn/ethical-use-of-technology,5,4,18,0.0,0.42542558908462524
129,The Discipline of Leadership,https://www.coursera.org/learn/the-discipline-of-leadership,1,4,17,100.0,0.7507041692733765
129,Why Business? What is the Role of Business in a Just and Humane Society,https://www.coursera.org/learn/why-business,4,4,23,75.0,0.5216931849718094
129,Leadership for an Increasingly Diverse World,https://www.coursera.org/learn/leadership-in-an-increasingly-diverse-world,2,4,18,100.0,0.6020979881286621
130,European Business Law: Understanding the Fundamentals,https://www.coursera.org/learn/european-law-fundamentals,6,6,32,66.66666666666666,0.5514820317427317
130,European Business Law: Doing Business in Europe,https://www.coursera.org/learn/eu-law-doing-business,6,6,39,50.0,0.5600137909253439
130,European Business Law: Competing in Europe,https://www.coursera.org/learn/eu-competition-law,6,6,38,66.66666666666666,0.6092373728752136
131,"Everyday Excel, Part 2",https://www.coursera.org/learn/everyday-excel-part-2,8,5,62,37.5,0.4960295557975769
131,"Everyday Excel, Part 3 (Projects)",https://www.coursera.org/learn/everyday-excel-projects,6,5,39,33.33333333333333,0.4213015486796697
131,"Everyday Excel, Part 1",https://www.coursera.org/learn/everyday-excel-part-1,13,5,73,61.53846153846154,0.5275537371635437
132,Machine Learning Implementation and Operations in AWS,https://www.coursera.org/learn/machine-learning-implementation-and-operations-in-aws,3,2,16,100.0,0.8458102146784464
132,ML Algorithms,https://www.coursera.org/learn/ml-algorithms,3,2,19,100.0,0.6927857796351115
132,Modeling in AWS,https://www.coursera.org/learn/modeling-in-aws,3,2,14,100.0,0.7362447182337443
132,Data Engineering in AWS,https://www.coursera.org/learn/data-engineering-in-aws,3,2,18,66.66666666666666,0.7326548198858897
132,Exploratory Data Analysis in AWS,https://www.coursera.org/learn/exploratory-data-analysis-in-aws,3,2,25,100.0,0.8947550058364868
133,Excel Skills for Business: Intermediate II,https://www.coursera.org/learn/excel-intermediate-2,1,7,50,0.0,0.3396487832069397
133,Excel Skills for Business: Intermediate I,https://www.coursera.org/learn/excel-intermediate-1,1,7,52,0.0,0.3399088680744171
133,Excel Skills for Business: Advanced,https://www.coursera.org/learn/excel-advanced,1,7,43,100.0,0.5736112594604492
133,Excel Skills for Business: Essentials,https://www.coursera.org/learn/excel-essentials,2,7,59,50.0,0.5696283578872681
134,Excel Fundamentals for Data Analysis,https://www.coursera.org/learn/excel-data-analysis-fundamentals,6,7,35,50.0,0.5046719213326772
134,Excel Power Tools for Data Analysis,https://www.coursera.org/learn/excel-power-tools,7,5,35,71.42857142857143,0.5740663409233093
134,Data Visualization in Excel,https://www.coursera.org/learn/excel-data-visualization,6,7,35,33.33333333333333,0.47707367440064746
135,Managing Big Data with MySQL,https://www.coursera.org/learn/analytics-mysql,8,6,29,87.5,0.5654917322099209
135,Increasing Real Estate Management Profits: Harnessing Data Analytics,https://www.coursera.org/learn/analytics-capstone,5,7,25,60.0,0.50413299202919
135,Mastering Data Analysis in Excel,https://www.coursera.org/learn/analytics-excel,8,7,41,50.0,0.4978366047143936
135,Data Visualization and Communication with Tableau,https://www.coursera.org/learn/analytics-tableau,3,6,62,100.0,0.6589368581771851
135,Business Metrics for Data-Driven Companies,https://www.coursera.org/learn/analytics-business-metrics,14,5,37,50.0,0.5080588640911239
136,"Excel/VBA for Creative Problem Solving, Part 1",https://www.coursera.org/learn/excel-vba-for-creative-problem-solving-part-1,11,6,67,63.63636363636363,0.530729816718535
136,"Excel/VBA for Creative Problem Solving, Part 2",https://www.coursera.org/learn/excel-vba-for-creative-problem-solving-part-2,12,4,52,41.66666666666667,0.5222031846642494
136,"Excel/VBA for Creative Problem Solving, Part 3 (Projects)",https://www.coursera.org/learn/excel-vba-for-creative-problem-solving-part-3-projects,3,5,57,33.33333333333333,0.42733194430669147
137,Building a Data Science Team,https://www.coursera.org/learn/build-data-science-team,8,1,17,50.0,0.6097809709608555
137,Data Science in Real Life,https://www.coursera.org/learn/real-life-data-science,8,1,22,62.5,0.5689376853406429
137,Executive Data Science Capstone,https://www.coursera.org/learn/executive-data-science-capstone,6,1,3,16.666666666666664,0.3716956873734792
137,Managing Data Analysis,https://www.coursera.org/learn/managing-data-analysis,12,1,19,41.66666666666667,0.5350058997670809
137,A Crash Course in Data Science,https://www.coursera.org/learn/data-science-course,15,1,11,80.0,0.5681276023387909
138,Integral Calculus and Numerical Analysis for Data Science,https://www.coursera.org/learn/integral-calculus-and-numerical-analysis-for-data-science,7,4,19,71.42857142857143,0.5770508987562997
138,Algebra and Differential Calculus for Data Science,https://www.coursera.org/learn/algebra-and-differential-calculus-for-data-science,10,6,29,60.0,0.5219233825802803
138,Essential Linear Algebra for Data Science,https://www.coursera.org/learn/essential-linear-algebra-for-data-science,6,5,51,50.0,0.516210118929545
139,Introduction to Python Fundamentals,https://www.coursera.org/learn/introduction-python-fundamentals,8,4,26,37.5,0.4833851791918278
139,Python Packages for Data Science,https://www.coursera.org/learn/python-packages-data-science,4,4,17,50.0,0.5376508459448814
139,Introduction to Python Functions,https://www.coursera.org/learn/introduction-python-functions,4,4,15,0.0,0.3549555689096451
140,User Experience & Interaction Design for AR/VR/MR/XR,https://www.coursera.org/learn/user-experience-interaction-design-augmented-virtual-mixed-extended-reality,10,4,47,90.0,0.6221878916025162
140,"Developing AR/VR/MR/XR Apps with WebXR, Unity & Unreal",https://www.coursera.org/learn/develop-augmented-virtual-mixed-extended-reality-applications-webxr-unity-unreal,10,4,48,40.0,0.5485913336277009
140,"Intro to AR/VR/MR/XR: Technologies, Applications & Issues",https://www.coursera.org/learn/intro-augmented-virtual-mixed-extended-reality-technologies-applications-issues,6,4,36,66.66666666666666,0.6622072656949362
141,FPGA Softcore Processors and IP Acquisition,https://www.coursera.org/learn/fpga-softcore-proccessors-ip,5,4,33,80.0,0.6322646379470825
141,Introduction to FPGA Design for Embedded Systems,https://www.coursera.org/learn/intro-fpga-design-embedded-systems,6,4,37,50.0,0.5376381427049637
141,FPGA Capstone:  Building FPGA Projects,https://www.coursera.org/learn/capstone-fpga-design,5,4,11,60.0,0.4681425392627716
141,Hardware Description Languages for FPGA Design,https://www.coursera.org/learn/fpga-hardware-description-languages,5,4,41,40.0,0.47952123284339904
142,Introduction to Corporate Finance,https://www.coursera.org/learn/wharton-finance,7,12,42,14.285714285714285,0.38793377365384785
142,Fundamentals of Quantitative Modeling,https://www.coursera.org/learn/wharton-quantitative-modeling,6,8,66,16.666666666666664,0.4039947837591171
142,Financial Acumen for Non-Financial Managers,https://www.coursera.org/learn/finance-healthcare-managers,4,8,56,100.0,0.6200824975967407
142,Introduction to Spreadsheets and Models,https://www.coursera.org/learn/wharton-introduction-spreadsheets-models,6,8,44,16.666666666666664,0.39149338006973267
143,Product Cost and Investment Cash Flow Analysis ,https://www.coursera.org/learn/product-cost-and-investment-cash-flow-analysis,8,5,40,75.0,0.6220862530171871
143,Project Valuation and the Capital Budgeting Process,https://www.coursera.org/learn/project-valuation-and-the-capital-budgeting-process,21,5,33,71.42857142857143,0.6155143082141876
143,Financial Forecasting and Reporting,https://www.coursera.org/learn/financial-forecasting-and-reporting,20,5,40,85.0,0.689844636619091
144,"Introduction to Financial Analysis - The ""Why?""",https://www.coursera.org/learn/introduction-to-financial-analysis-the-why,9,3,26,77.77777777777779,0.6605148447884454
144,Financial Analysis of Organizations,https://www.coursera.org/learn/financial-analysis-of-organizations,8,4,29,62.5,0.5115290395915508
144,Financial Analysis of Scenarios and Decisions,https://www.coursera.org/learn/financial-analysis-of-scenarios-and-decisions,6,4,49,83.33333333333334,0.6030550400416056
145, Optimization Methods in Asset Management,https://www.coursera.org/learn/financial-engineering-optimizationmethods,5,6,36,20.0,0.4205472767353058
145,Term-Structure and Credit Derivatives ,https://www.coursera.org/learn/financial-engineering-termstructure,1,6,44,0.0,0.4520302414894104
145,Computational Methods in Pricing and Model Calibration,https://www.coursera.org/learn/financial-engineering-computationalmethods,1,5,47,0.0,0.32215356826782227
145, Advanced Topics in Derivative Pricing,https://www.coursera.org/learn/financial-engineering-advancedtopics,2,6,43,50.0,0.5456195920705795
145,Introduction to Financial Engineering and Risk Management,https://www.coursera.org/learn/financial-engineering-intro,2,5,48,100.0,0.6037875413894653
146,Investments II: Lessons and Applications for Investors,https://www.coursera.org/learn/investments-applications,10,6,62,50.0,0.5137220293283462
146,Financial Accounting: Foundations,https://www.coursera.org/learn/financial-accounting-basics,7,10,68,100.0,0.6808725850922721
146,Corporate Finance I: Measuring and Promoting Value Creation,https://www.coursera.org/learn/corporate-finance-measure-success,9,6,57,88.88888888888889,0.589256207148234
146,Financial Accounting: Advanced Topics,https://www.coursera.org/learn/financial-accounting-advanced,7,10,54,85.71428571428571,0.6392836357866015
146,Corporate Finance II: Financing Investments and Managing Risk,https://www.coursera.org/learn/corporate-finance-two,10,6,47,60.0,0.547423928976059
146,Investments I: Fundamentals of Performance Evaluation,https://www.coursera.org/learn/investments-fundamentals,9,6,96,88.88888888888889,0.6181726455688477
147,Accounting Analysis II: Accounting for Liabilities and Equity,https://www.coursera.org/learn/accounting-analysis-2-equity,5,9,69,100.0,0.6908944845199585
147,Accounting Analysis II: Measurement and Disclosure of Liabilities,https://www.coursera.org/learn/accounting-analysis-2-liabilities,7,9,66,71.42857142857143,0.5926309951714107
147,Accounting Analysis I: The Role of Accounting as an Information System,https://www.coursera.org/learn/accounting-information-system,7,9,48,100.0,0.6780176418168204
147,Accounting Analysis I: Measurement and Disclosure of Assets,https://www.coursera.org/learn/asset-measurement-disclosure,8,9,45,62.5,0.5712626650929451
148,"Raising Capital: Credit Tech, Coin Offerings, and Crowdfunding",https://www.coursera.org/learn/credit-tech,13,4,15,38.46153846153847,0.45835577983122605
148,The Future of Payment Technologies,https://www.coursera.org/learn/paytech,5,4,18,60.0,0.5686990082263946
148,Blockchain and Cryptocurrency Explained,https://www.coursera.org/learn/crypto-finance,11,4,26,63.63636363636363,0.5469481376084414
148,Innovations in Investment Technology: Artificial Intelligence,https://www.coursera.org/learn/invest-tech,14,4,20,28.57142857142857,0.49751584231853485
149,Valuación de empresas ,https://www.coursera.org/learn/valuacionempresas,8,6,20,0.0,0.29903135262429714
149,Toma de decisiones financieras,https://www.coursera.org/learn/proyectofinanzascorporativas,3,6,21,100.0,0.7526816924413046
149,Administración financiera y su función en la empresa ,https://www.coursera.org/learn/admonfinanciera,5,5,18,20.0,0.40184739232063293
149,Evaluación de inversiones en Bienes de Capital ,https://www.coursera.org/learn/evaluaciondeinversiones,6,5,13,16.666666666666664,0.35017286241054535
149,Matemáticas financieras,https://www.coursera.org/learn/matematicas,6,6,21,0.0,0.33818555374940235
149,Estructura de capital y política de dividendos,https://www.coursera.org/learn/estructura,6,6,15,16.666666666666664,0.4168236354986827
150,Cryptocurrency and Blockchain: An Introduction to Digital Currencies,https://www.coursera.org/learn/wharton-cryptocurrency-blockchain-introduction-digital-currency,6,4,29,66.66666666666666,0.6016231526931127
150,"Application of AI, InsurTech, and Real Estate Technology",https://www.coursera.org/learn/wharton-ai-application-insurtech-real-estate-technology,8,4,26,75.0,0.664789967238903
150,"Lending, Crowdfunding, and Modern Investing",https://www.coursera.org/learn/wharton-crowdfunding-marketplace-lending-modern-investing,6,4,21,33.33333333333333,0.48052827020486194
150,"FinTech: Foundations, Payments, and Regulations",https://www.coursera.org/learn/wharton-fintech-overview-payments-regulations,5,4,36,80.0,0.6295250535011292
151,3D Reconstruction - Single Viewpoint ,https://www.coursera.org/learn/3d-reconstruction---single-viewpoint,5,6,12,80.0,0.6472838878631592
151,Features and Boundaries,https://www.coursera.org/learn/features-and-boundaries,5,6,12,60.0,0.5508772552013397
151,Camera and Imaging,https://www.coursera.org/learn/cameraandimaging,7,6,12,85.71428571428571,0.5721274103437152
151,Visual Perception,https://www.coursera.org/learn/perception,4,5,10,75.0,0.6103390604257584
151,3D Reconstruction - Multiple Viewpoints,https://www.coursera.org/learn/3d-reconstruction-multiple-viewpoints,5,5,10,80.0,0.5823118299245834
152,Rebuilding Our Relationship with Food,https://www.coursera.org/learn/food-relationship-mindful-eating-health,11,4,19,27.27272727272727,0.4363069073720412
152,Cooking for Busy Healthy People,https://www.coursera.org/learn/cooking-healthy-food,3,4,37,66.66666666666666,0.6069241464138031
152,Introduction to Food and Our Environment,https://www.coursera.org/learn/food-sustainability-environment-planet-health,2,4,15,50.0,0.5496947765350342
153,Stocks and Bonds,https://www.coursera.org/learn/bonds-and-stocks,9,4,16,33.33333333333333,0.4306248558892144
153,Advanced Understanding of Stocks and Bonds,https://www.coursera.org/learn/bonds-and-stocks-two,14,4,16,57.14285714285714,0.5204089369092669
153,Introduction to Time Value of Money (TVM),https://www.coursera.org/learn/time-value-of-money,7,4,17,28.57142857142857,0.3680494448968342
153,Advanced Concepts in Time Value of Money (TVM),https://www.coursera.org/learn/time-value-of-money-two,7,4,13,28.57142857142857,0.41815281765801565
154,"Dynamic Programming, Greedy Algorithms",https://www.coursera.org/learn/dynamic-programming-greedy-algorithms,10,4,29,70.0,0.542583453655243
154,"Advanced Data Structures, RSA and Quantum Algorithms",https://www.coursera.org/learn/advanced-data-structures-rsa-and-quantum-algorithms,4,4,32,100.0,0.687870666384697
154,Trees and Graphs: Basics,https://www.coursera.org/learn/trees-graphs-basics,7,4,23,71.42857142857143,0.5988261827400753
154,"Algorithms for Searching, Sorting, and Indexing",https://www.coursera.org/learn/algorithms-searching-sorting-indexing,8,4,24,62.5,0.5828221961855888
155,Finance for Managers,https://www.coursera.org/learn/operational-finance,20,8,118,75.0,0.5551936194300652
155,Analysis of Business Problems,https://www.coursera.org/learn/analysis-business-problem-iese,6,5,28,50.0,0.4948240319887797
155,Accounting: Principles of Financial Accounting,https://www.coursera.org/learn/financial-accounting,11,8,92,100.0,0.7226534214886752
155,Marketing: Customer Needs and Wants,https://www.coursera.org/learn/marketing-customers,5,4,57,60.0,0.5289221942424774
155,Organizational Behavior: How to Manage People,https://www.coursera.org/learn/managing-people-iese,9,4,46,44.44444444444444,0.5253910356097751
156,Positive Psychology Specialization Project: Design Your Life for Well-being,https://www.coursera.org/learn/positive-psychology-project,4,4,27,75.0,0.6172448843717575
156,Positive Psychology: Martin E. P. Seligman’s Visionary Science,https://www.coursera.org/learn/positive-psychology-visionary-science,4,4,43,100.0,0.7151122391223907
156,Positive Psychology: Applications and Interventions,https://www.coursera.org/learn/positive-psychology-applications,4,4,47,100.0,0.8086389452219009
156,"Positive Psychology: Character, Grit and Research Methods",https://www.coursera.org/learn/positive-psychology-methods,4,4,40,50.0,0.5685567483305931
156,Positive Psychology: Resilience Skills,https://www.coursera.org/learn/positive-psychology-resilience,6,4,44,83.33333333333334,0.6582069297631582
157,Creating New BigQuery Datasets and Visualizing Insights,https://www.coursera.org/learn/gcp-creating-bigquery-datasets-visualizing-insights,11,6,24,63.63636363636363,0.6374726132913069
157,Exploring ​and ​Preparing ​your ​Data with BigQuery,https://www.coursera.org/learn/gcp-exploring-preparing-data-bigquery,11,7,30,90.9090909090909,0.5936081382361326
157,Applying Machine Learning to your Data with Google Cloud,https://www.coursera.org/learn/data-insights-gcp-apply-ml,13,6,24,76.92307692307693,0.6329902227108295
157,Achieving Advanced Insights with BigQuery,https://www.coursera.org/learn/gcp-advanced-insights-bigquery,8,7,26,87.5,0.6872915625572205
158,Functional Program Design in Scala,https://www.coursera.org/learn/scala-functional-program-design,7,5,32,28.57142857142857,0.44815450055258615
158,Parallel programming,https://www.coursera.org/learn/scala-parallel-programming,11,4,25,54.54545454545454,0.5114635649052534
158,Big Data Analysis with Scala and Spark,https://www.coursera.org/learn/scala-spark-big-data,11,4,20,54.54545454545454,0.5139019177718596
158,Functional Programming Principles in Scala,https://www.coursera.org/learn/scala-functional-programming,9,6,42,44.44444444444444,0.5006904337141249
158,Functional Programming in Scala Capstone,https://www.coursera.org/learn/scala-capstone,7,6,12,57.14285714285714,0.5307386943272182
159,Accounting for Business Decision Making: Strategy Assessment and Control,https://www.coursera.org/learn/business-assessment,7,5,36,42.857142857142854,0.47814161436898367
159,Understanding Financial Statements: Company Performance,https://www.coursera.org/learn/income-statement,8,5,12,37.5,0.5011723302304745
159,Understanding Financial Statements: Company Position,https://www.coursera.org/learn/financial-statements,7,5,12,85.71428571428571,0.6489866673946381
159,Accounting for Business Decision Making: Measurement and Operational Decisions,https://www.coursera.org/learn/business-accounting,9,5,37,77.77777777777779,0.5551148884826236
160,Principles of Computing (Part 2),https://www.coursera.org/learn/principles-of-computing-2,5,4,31,40.0,0.4782120168209076
160,An Introduction to Interactive Programming in Python (Part 1),https://www.coursera.org/learn/interactive-python-1,8,5,36,37.5,0.4968317523598671
160,Principles of Computing (Part 1),https://www.coursera.org/learn/principles-of-computing-1,4,5,33,100.0,0.6838286966085434
160,Algorithmic Thinking (Part 2),https://www.coursera.org/learn/algorithmic-thinking-2,3,4,24,33.33333333333333,0.5002922912438711
160,An Introduction to Interactive Programming in Python (Part 2),https://www.coursera.org/learn/interactive-python-2,7,4,31,57.14285714285714,0.5219622807843345
160,Algorithmic Thinking (Part 1),https://www.coursera.org/learn/algorithmic-thinking-1,5,4,28,40.0,0.5176406502723694
160,The Fundamentals of Computing Capstone Exam,https://www.coursera.org/learn/fundamentals-of-computing-capstone,8,1,2,25.0,0.33066784776747227
161,Flight Mechanics - Anemobarometry,https://www.coursera.org/learn/anemobarometry-flight-mechanics,3,4,10,66.66666666666666,0.523583988348643
161,Flight mechanics - The basis,https://www.coursera.org/learn/basis-flight-mechanics,3,4,13,66.66666666666666,0.470321923494339
161,Flight mechanics - Lift and trajectory,https://www.coursera.org/learn/lift-flight-mechanics,3,4,21,100.0,0.6608570218086243
161,Flight mechanics - Propulsive balance and energy,https://www.coursera.org/learn/flight-mecha-balance,2,3,16,0.0,0.49127981066703796
162,Fundamentals of Immunology: Dueling with Pathogens and Cancer,https://www.coursera.org/learn/immunologyduelingwithpathogensandcancer,6,6,26,100.0,0.6236864924430847
162,Fundamentals of Immunology: Innate Immunity and B-Cell Function,https://www.coursera.org/learn/immunologyfundamentalsimmunitybcells,15,7,53,66.66666666666666,0.5453860064347585
162,"Fundamentals of Immunology: Complement, MHC I and II, T Cells, and Cytokines",https://www.coursera.org/learn/immunologymhctcellscytokines,16,7,44,50.0,0.48745729215443134
162,"Fundamentals of Immunology: Inflammation, Tolerance, Autoimmunity",https://www.coursera.org/learn/immunologyinflammation-tolerance-autoimmunity,19,6,44,47.368421052631575,0.4431155684747194
163,Planned Giving,https://www.coursera.org/learn/planned-giving,1,4,37,0.0,0.4040301442146301
163,Annual Campaigns: Building a Case for Support,https://www.coursera.org/learn/annual-campaigns,4,4,23,0.0,0.3294019401073456
163,Major and Principal Gifts,https://www.coursera.org/learn/major-principal-gifts,1,5,37,0.0,0.4257933497428894
163,Fundraising and Development Foundations,https://www.coursera.org/learn/fundraising-development,8,4,30,25.0,0.40687714889645576
164,Forecasting Skills: See the Future Before it Happens,https://www.coursera.org/learn/forecasting-skills,11,4,20,27.27272727272727,0.46715847470543603
164,"Ready, Set, Future! Introduction to Futures Thinking",https://www.coursera.org/learn/introduction-to-futures-thinking,13,4,26,23.076923076923077,0.4153382468682069
164,Collaborative Foresight: How to Game the Future,https://www.coursera.org/learn/collaborative-foresight,7,5,20,28.57142857142857,0.47794402497155325
164,Simulation Skills: This is Your Brain on the Future,https://www.coursera.org/learn/simulation-skills,9,4,24,11.11111111111111,0.41055311428176033
164,Urgent Optimism: How to Turn Foresight into Action,https://www.coursera.org/learn/urgent-optimism,12,5,21,25.0,0.4450410654147466
165,GIS Data Acquisition and Map Design,https://www.coursera.org/learn/gis-data-acquisition-map-design,5,7,65,20.0,0.4636400818824768
165,Introduction to GIS Mapping,https://www.coursera.org/learn/introduction-gis-mapping,1,6,56,0.0,0.45247364044189453
165,Spatial Analysis and Satellite Imagery in a GIS,https://www.coursera.org/learn/spatial-analysis-satellite-imagery-in-a-gis,4,5,47,25.0,0.4632498323917389
165,"GIS, Mapping, and Spatial Analysis Capstone",https://www.coursera.org/learn/gis-mapping-spatial-analysis-capstone,2,6,55,0.0,0.4541258364915848
166,CUDA Advanced Libraries,https://www.coursera.org/learn/cuda-advanced-libraries,6,5,29,33.33333333333333,0.4750167677799861
