program_id,course_title,url,learning_objective,max_similarity,best_match_content,is_covered
90,Data Literacy Capstone – Evaluating Research,https://www.coursera.org/learn/data-literacy-capstone-evaluating-research,Data Literacy Capstone – Evaluating Research,0.7467373609542847,Welcome to the Capstone Course for the Data Literacy Specialization!,True
90,Data Literacy Capstone – Evaluating Research,https://www.coursera.org/learn/data-literacy-capstone-evaluating-research,This is the final course in the Data Literacy Specialization.,0.8798509836196899,Welcome to the final module in the Data Literacy Specialization.,True
90,Data Literacy Capstone – Evaluating Research,https://www.coursera.org/learn/data-literacy-capstone-evaluating-research,"In this capstone course, you'll apply the skills and knowledge you have acquired in the specialization to the critical evaluation of an original quantitative analysis.",0.733635663986206,The capstone project will allow you to apply the knowledge and skills you've acquired throughout the specialization to the evaluation of a published piece of scholarly work.,True
90,Data Literacy Capstone – Evaluating Research,https://www.coursera.org/learn/data-literacy-capstone-evaluating-research,"The project will first require you to identify and read a piece of high-quality, original, quantitative research on a topic of your choosing.",0.6230908036231995,"We'll explore sources that frequently publish high-quality, original, quantitative research.",True
90,Data Literacy Capstone – Evaluating Research,https://www.coursera.org/learn/data-literacy-capstone-evaluating-research,You’ll then interpret and evaluate the findings as well as the methodological approach.,0.5063801407814026,We'll also discuss the difference between primary and secondary research.,True
90,Data Literacy Capstone – Evaluating Research,https://www.coursera.org/learn/data-literacy-capstone-evaluating-research,"As part of the project, you’ll also review other students’ submissions.",0.8026933670043945,You'll also review three submissions from other students in the specialization.,True
90,Data Literacy Capstone – Evaluating Research,https://www.coursera.org/learn/data-literacy-capstone-evaluating-research,"By the end of the project, you should be empowered to be a critical consumer and user of quantitative research.",0.7542537450790405,I hope this specialization has given you a set of tools and skills that empower you to be a critical consumer and user of quantitative research.,True
90,Measurement – Turning Concepts into Data,https://www.coursera.org/learn/measurement-turning-concepts-data,Research and Design,0.3996553421020508,Survey Evaluation,False
90,Measurement – Turning Concepts into Data,https://www.coursera.org/learn/measurement-turning-concepts-data,General Statistics,0.378501296043396,Measurement Models,False
90,Measurement – Turning Concepts into Data,https://www.coursera.org/learn/measurement-turning-concepts-data,Data Analysis,0.5241935849189758,Unit of Analysis,True
90,Measurement – Turning Concepts into Data,https://www.coursera.org/learn/measurement-turning-concepts-data,Probability & Statistics,0.32471993565559387,Survey Sampling,False
90,Quantifying Relationships with Regression Models,https://www.coursera.org/learn/quantifying-relationships-regression-models,Data Analysis,0.37520790100097656,Correlation,False
90,Quantifying Relationships with Regression Models,https://www.coursera.org/learn/quantifying-relationships-regression-models,Probability & Statistics,0.5205591917037964,Linear Probability Model,True
90,Quantifying Relationships with Regression Models,https://www.coursera.org/learn/quantifying-relationships-regression-models,Regression,0.6971750259399414,Introducing the Linear Regression Model,True
90,Quantifying Relationships with Regression Models,https://www.coursera.org/learn/quantifying-relationships-regression-models,General Statistics,0.363429993391037,Correlation,False
91,Pattern Discovery in Data Mining,https://www.coursera.org/learn/data-patterns,Data Analysis,0.3524969220161438,8.3. Pattern Discovery for Image Analysis,False
91,Cluster Analysis in Data Mining,https://www.coursera.org/learn/cluster-analysis,Data Mining,0.5010017156600952,1.6 An Overview of Clustering Different Types of Data,True
91,Cluster Analysis in Data Mining,https://www.coursera.org/learn/cluster-analysis,Unsupervised Learning,0.42663809657096863,4.3 Divisive Clustering Algorithms,False
91,Cluster Analysis in Data Mining,https://www.coursera.org/learn/cluster-analysis,Statistical Methods,0.4199940860271454,1.5 An Overview of Typical Clustering Methodologies,False
91,Cluster Analysis in Data Mining,https://www.coursera.org/learn/cluster-analysis,Algorithms,0.46161913871765137,4.3 Divisive Clustering Algorithms,False
91,Cluster Analysis in Data Mining,https://www.coursera.org/learn/cluster-analysis,Big Data,0.3692682087421417,1.6 An Overview of Clustering Different Types of Data,False
91,Cluster Analysis in Data Mining,https://www.coursera.org/learn/cluster-analysis,Verification And Validation,0.4157204031944275,6.1 Methods for Clustering Validation,False
91,Cluster Analysis in Data Mining,https://www.coursera.org/learn/cluster-analysis,Data Analysis,0.5181670784950256,1.2. Applications of Cluster Analysis,True
91,Cluster Analysis in Data Mining,https://www.coursera.org/learn/cluster-analysis,Exploratory Data Analysis,0.42298704385757446,1.7 An Overview of User Insights and Clustering,False
91,Cluster Analysis in Data Mining,https://www.coursera.org/learn/cluster-analysis,Machine Learning Algorithms,0.3567042946815491,1.2. Applications of Cluster Analysis,False
91,Cluster Analysis in Data Mining,https://www.coursera.org/learn/cluster-analysis,Dimensionality Reduction,0.577863335609436,1.4 A Multi-Dimensional Categorization,True
91,Text Mining and Analytics,https://www.coursera.org/learn/text-mining,Data Analysis,0.40741175413131714,1.4 Natural Language Content Analysis: Part 2,False
91,Text Mining and Analytics,https://www.coursera.org/learn/text-mining,Probability & Statistics,0.2871188223361969,Introduction to Text Mining and Analytics,False
91,Text Mining and Analytics,https://www.coursera.org/learn/text-mining,Machine Learning,0.4182751178741455,5.1 Text Categorization: Discriminative Classifier Part 1,False
91,Text Mining and Analytics,https://www.coursera.org/learn/text-mining,Bayesian Statistics,0.40493786334991455,2.10 Probabilistic Topic Models: Mining One Topic,False
91,Text Mining and Analytics,https://www.coursera.org/learn/text-mining,Machine Learning Algorithms,0.3728950619697571,4.8 Text Categorization: Methods,False
91,Text Mining and Analytics,https://www.coursera.org/learn/text-mining,Probability Distribution,0.19287338852882385,4.9 Text Categorization: Generative Probabilistic Models,False
91,Text Mining and Analytics,https://www.coursera.org/learn/text-mining,General Statistics,0.2791171073913574,Introduction to Text Mining and Analytics,False
91,Data Mining Project,https://www.coursera.org/learn/data-mining-project,Data Mining Project,0.43810874223709106,Task 1 - Exploration of a Data Set,False
91,Data Mining Project,https://www.coursera.org/learn/data-mining-project,Note: You should complete all the other courses in this Specialization before beginning this course.,0.4723494350910187,"In this module, you will become familiar with the course, your instructor, your classmates, and our learning environment.",False
91,Data Mining Project,https://www.coursera.org/learn/data-mining-project,"This six-week long Project course of the Data Mining Specialization will allow you to apply the learned algorithms and techniques for data mining from the previous courses in the Specialization, including Pattern Discovery, Clustering, Text Retrieval, Text Mining, and Visualization, to solve interesting real-world data mining challenges.",0.3685469627380371,"In this module, you will become familiar with the course, your instructor, your classmates, and our learning environment.",False
91,Data Mining Project,https://www.coursera.org/learn/data-mining-project,"Specifically, you will work on a restaurant review data set from Yelp and use all the knowledge and skills you’ve learned from the previous courses to mine this data set to discover interesting and useful knowledge.",0.4704121947288513,Task 4 & 5 - Popular Dishes and Restaurant Recommendation,False
91,Data Mining Project,https://www.coursera.org/learn/data-mining-project,The design of the Project emphasizes: 1) simulating the workflow of a data miner in a real job setting,0.3892754912376404,Task 1 - Exploration of a Data Set,False
91,Data Mining Project,https://www.coursera.org/learn/data-mining-project,2) integrating different mining techniques covered in multiple individual courses,0.4640960395336151,"In this module, you will become familiar with the course, your instructor, your classmates, and our learning environment.",False
91,Data Mining Project,https://www.coursera.org/learn/data-mining-project,3) experimenting with different ways to solve a problem to deepen your understanding of techniques,0.3870326280593872,Task 6,False
91,Data Mining Project,https://www.coursera.org/learn/data-mining-project,and 4) allowing you to propose and explore your own ideas creatively.,0.2927837073802948,Task 4 & 5 - Popular Dishes and Restaurant Recommendation,False
91,Data Mining Project,https://www.coursera.org/learn/data-mining-project,The goal of the Project is to analyze and mine a large Yelp review data set to discover useful knowledge to help people make decisions in dining.,0.4389216899871826,Task 4 & 5 - Popular Dishes and Restaurant Recommendation,False
91,Data Mining Project,https://www.coursera.org/learn/data-mining-project,The project will include the following outputs: 1.,0.4036722183227539,Task 6,False
91,Data Mining Project,https://www.coursera.org/learn/data-mining-project,Opinion visualization: explore and visualize the review content to understand what people have said in those reviews.,0.4479960799217224,2 readings1 peer review1 plugin,False
91,Data Mining Project,https://www.coursera.org/learn/data-mining-project,2.,0.435456782579422,Task 6,False
91,Data Mining Project,https://www.coursera.org/learn/data-mining-project,Cuisine map construction: mine the data set to understand the landscape of different types of cuisines and their similarities.,0.779599666595459,Task 2 - Cuisine Clustering and Map Construction,True
91,Data Mining Project,https://www.coursera.org/learn/data-mining-project,3.,0.43822455406188965,Task 6,False
91,Data Mining Project,https://www.coursera.org/learn/data-mining-project,Discovery of popular dishes for a cuisine: mine the data set to discover the common/popular dishes of a particular cuisine.,0.6941837668418884,Task 4 & 5 - Popular Dishes and Restaurant Recommendation,True
91,Data Mining Project,https://www.coursera.org/learn/data-mining-project,4.,0.46408048272132874,Task 6,False
91,Data Mining Project,https://www.coursera.org/learn/data-mining-project,Recommendation of restaurants to help people decide where to dine: mine the data set to rank restaurants for a specific dish and predict the hygiene condition of a restaurant.,0.6845482587814331,Task 4 & 5 - Popular Dishes and Restaurant Recommendation,True
91,Data Mining Project,https://www.coursera.org/learn/data-mining-project,"From the perspective of users, a cuisine map can help them understand what cuisines are there and see the big picture of all kinds of cuisines and their relations.",0.6397408246994019,Task 2 - Cuisine Clustering and Map Construction,True
91,Data Mining Project,https://www.coursera.org/learn/data-mining-project,"Once they decide what cuisine to try, they would be interested in knowing what the popular dishes of that cuisine are and decide what dishes to have.",0.6384704113006592,Task 4 & 5 - Popular Dishes and Restaurant Recommendation,True
91,Data Mining Project,https://www.coursera.org/learn/data-mining-project,"Finally, they will need to choose a restaurant.",0.49514827132225037,Task 4 & 5 - Popular Dishes and Restaurant Recommendation,False
91,Data Mining Project,https://www.coursera.org/learn/data-mining-project,"Thus, recommending restaurants based on a particular dish would be useful.",0.7467899322509766,Task 4 & 5 - Popular Dishes and Restaurant Recommendation,True
91,Data Mining Project,https://www.coursera.org/learn/data-mining-project,"Moreover, predicting the hygiene condition of a restaurant would also be helpful.",0.4809066653251648,Task 4 & 5 - Popular Dishes and Restaurant Recommendation,False
91,Data Mining Project,https://www.coursera.org/learn/data-mining-project,"By working on these tasks, you will gain experience with a typical workflow in data mining that includes data preprocessing, data exploration, data analysis, improvement of analysis methods, and presentation of results.",0.3737967014312744,Task 1 - Exploration of a Data Set,False
91,Data Mining Project,https://www.coursera.org/learn/data-mining-project,You will have an opportunity to combine multiple algorithms from different courses to complete a relatively complicated mining task and experiment with different ways to solve a problem to understand the best way to solve it.,0.33356380462646484,"In this module, you will become familiar with the course, your instructor, your classmates, and our learning environment.",False
91,Data Mining Project,https://www.coursera.org/learn/data-mining-project,"We will suggest specific approaches, but you are highly encouraged to explore your own ideas since open exploration is, by design, a goal of the Project.",0.27932894229888916,Task 1 - Exploration of a Data Set,False
91,Data Mining Project,https://www.coursera.org/learn/data-mining-project,You are required to submit a brief report for each of the tasks for peer grading.,0.34758973121643066,2 readings1 peer review1 plugin,False
91,Data Mining Project,https://www.coursera.org/learn/data-mining-project,"A final consolidated report is also required, which will be peer-graded.",0.5471197366714478,Final Report,True
91,Data Visualization,https://www.coursera.org/learn/datavisualization,Data Visualization,0.7494827508926392,1.1.1. Some Books on Data Visualization,True
91,Text Retrieval and Search Engines,https://www.coursera.org/learn/text-retrieval,Machine Learning,0.3070078194141388,Lesson 5.1: Feedback in Text Retrieval,False
92,R Programming,https://www.coursera.org/learn/r-programming,Understand critical programming language concepts,0.3525087237358093,Coding Standards,False
92,R Programming,https://www.coursera.org/learn/r-programming,Configure statistical programming software,0.332648366689682,Debugging Tools - Using the Tools,False
92,R Programming,https://www.coursera.org/learn/r-programming,Make use of R loop functions and debugging tools,0.6458381414413452,Loop Functions - lapply,True
92,R Programming,https://www.coursera.org/learn/r-programming,Collect detailed information using R profiler,0.810469388961792,R Profiler (part 2),True
92,R Programming,https://www.coursera.org/learn/r-programming,R Programming,0.703687310218811,Overview and History of R,True
92,R Programming,https://www.coursera.org/learn/r-programming,Program Development,0.4291141629219055,Coding Standards,False
92,R Programming,https://www.coursera.org/learn/r-programming,Performance Tuning,0.2668890357017517,Control Structures - For loops,False
92,R Programming,https://www.coursera.org/learn/r-programming,Computer Programming,0.4128796458244324,Coding Standards,False
92,R Programming,https://www.coursera.org/learn/r-programming,Data Structures,0.5553110241889954,Data Types - Data Frames,True
92,R Programming,https://www.coursera.org/learn/r-programming,Debugging,0.8333601951599121,Debugging Tools - Diagnosing the Problem,True
92,R Programming,https://www.coursera.org/learn/r-programming,Data Import/Export,0.4405007064342499,Textual Data Formats,False
92,R Programming,https://www.coursera.org/learn/r-programming,Statistical Analysis,0.4197671413421631,Introduction,False
92,R Programming,https://www.coursera.org/learn/r-programming,Data Analysis,0.4552701413631439,Data Types - Summary,False
92,R Programming,https://www.coursera.org/learn/r-programming,Simulations,0.6218661069869995,Simulation - Simulating a Linear Model,True
92,R Programming,https://www.coursera.org/learn/r-programming,Software Installation,0.4153732657432556,Installing R Studio (Mac),False
92,R Programming,https://www.coursera.org/learn/r-programming,Statistical Programming,0.3393288850784302,Vectorized Operations,False
92,Reproducible Research,https://www.coursera.org/learn/reproducible-research,Organize data analysis to help make it more reproducible,0.6814220547676086,Organizing Your Analysis,True
92,Reproducible Research,https://www.coursera.org/learn/reproducible-research,Write up a reproducible data analysis using knitr,0.6673909425735474,knitr (part 1),True
92,Reproducible Research,https://www.coursera.org/learn/reproducible-research,Determine the reproducibility of analysis project,0.6565515995025635,Reproducible Research: Concepts and Ideas (part 3),True
92,Reproducible Research,https://www.coursera.org/learn/reproducible-research,Publish reproducible web documents using Markdown,0.5330199003219604,Markdown,True
92,Reproducible Research,https://www.coursera.org/learn/reproducible-research,Communication,0.48494216799736023,Communicating Results,False
92,Reproducible Research,https://www.coursera.org/learn/reproducible-research,Computer Programming,0.40781867504119873,Scripting Your Analysis,False
92,Reproducible Research,https://www.coursera.org/learn/reproducible-research,Computer Programming Tools,0.36010313034057617,Scripting Your Analysis,False
92,Reproducible Research,https://www.coursera.org/learn/reproducible-research,Data Analysis,0.7517253756523132,Structure of a Data Analysis (part 2),True
92,Reproducible Research,https://www.coursera.org/learn/reproducible-research,Programming Principles,0.44186583161354065,Coding Standards in R,False
92,Reproducible Research,https://www.coursera.org/learn/reproducible-research,Statistical Programming,0.4139631390571594,Structure of a Data Analysis (part 2),False
92,Practical Machine Learning,https://www.coursera.org/learn/practical-machine-learning,Use the basic components of building and applying prediction functions,0.57097327709198,Prediction study design,True
92,Practical Machine Learning,https://www.coursera.org/learn/practical-machine-learning,"Understand concepts such as training and tests sets, overfitting, and error rates",0.41446739435195923,Training options,False
92,Practical Machine Learning,https://www.coursera.org/learn/practical-machine-learning,Describe machine learning methods such as regression or classification trees,0.5630630254745483,Random Forests,True
92,Practical Machine Learning,https://www.coursera.org/learn/practical-machine-learning,Explain the complete process of building prediction functions,0.5957119464874268,What is prediction?,True
92,Practical Machine Learning,https://www.coursera.org/learn/practical-machine-learning,Algorithms,0.4473126530647278,Random Forests,False
92,Practical Machine Learning,https://www.coursera.org/learn/practical-machine-learning,Applied Machine Learning,0.5684501528739929,Random Forests,True
92,Practical Machine Learning,https://www.coursera.org/learn/practical-machine-learning,Data Analysis,0.502260684967041,What data should you use?,True
92,Practical Machine Learning,https://www.coursera.org/learn/practical-machine-learning,Human Learning,0.4955574572086334,Training options,False
92,Practical Machine Learning,https://www.coursera.org/learn/practical-machine-learning,Machine Learning,0.6783252954483032,Random Forests,True
92,Practical Machine Learning,https://www.coursera.org/learn/practical-machine-learning,Machine Learning Algorithms,0.6346477270126343,Random Forests,True
92,The Data Scientist’s Toolbox,https://www.coursera.org/learn/data-scientists-tools,"Set up R, R-Studio, Github and other useful tools",0.7318418025970459,Linking Github and R Studio,True
92,The Data Scientist’s Toolbox,https://www.coursera.org/learn/data-scientists-tools,"Understand the data, problems, and tools that data analysts use",0.6035458445549011,What is Data Science?,True
92,The Data Scientist’s Toolbox,https://www.coursera.org/learn/data-scientists-tools,Explain essential study design concepts,0.43426141142845154,Experimental Design,False
92,The Data Scientist’s Toolbox,https://www.coursera.org/learn/data-scientists-tools,Create a Github repository,0.8041194677352905,Github and Git,True
92,The Data Scientist’s Toolbox,https://www.coursera.org/learn/data-scientists-tools,Data Analysis,0.5834135413169861,Big Data,True
92,The Data Scientist’s Toolbox,https://www.coursera.org/learn/data-scientists-tools,Data Management,0.6592159271240234,What is Data?,True
92,The Data Scientist’s Toolbox,https://www.coursera.org/learn/data-scientists-tools,Computer Programming,0.45107901096343994,What is Data Science?,False
92,The Data Scientist’s Toolbox,https://www.coursera.org/learn/data-scientists-tools,Critical Thinking,0.2575831115245819,Getting Help,False
92,The Data Scientist’s Toolbox,https://www.coursera.org/learn/data-scientists-tools,Data Analysis Software,0.538566529750824,What is Data Science?,True
92,The Data Scientist’s Toolbox,https://www.coursera.org/learn/data-scientists-tools,Data Visualization Software,0.5301296710968018,What is Data?,True
92,The Data Scientist’s Toolbox,https://www.coursera.org/learn/data-scientists-tools,Programming Principles,0.36132505536079407,Types of Data Science Questions,False
92,Regression Models,https://www.coursera.org/learn/regression-models,"Use regression analysis, least squares and inference",0.6960207223892212,Inference in Regression,True
92,Regression Models,https://www.coursera.org/learn/regression-models,Understand ANOVA and ANCOVA model cases,0.28760114312171936,Model Selection part II,False
92,Regression Models,https://www.coursera.org/learn/regression-models,Investigate analysis of residuals and variability,0.7097212076187134,Residuals and Diagnostics part II,True
92,Regression Models,https://www.coursera.org/learn/regression-models,Describe novel uses of regression models such as scatterplot smoothing,0.5625813007354736,Statistical Linear Regression Models,True
92,Regression Models,https://www.coursera.org/learn/regression-models,Probability & Statistics,0.45173487067222595,Introductory Data Example,False
92,Regression Models,https://www.coursera.org/learn/regression-models,Regression,0.7773511409759521,Introduction to Regression,True
92,Regression Models,https://www.coursera.org/learn/regression-models,Statistical Programming,0.49895063042640686,Introduction to Regression,False
92,Regression Models,https://www.coursera.org/learn/regression-models,General Statistics,0.42672663927078247,Introduction to Regression,False
92,Regression Models,https://www.coursera.org/learn/regression-models,Data Analysis,0.6036544442176819,Introductory Data Example,True
92,Regression Models,https://www.coursera.org/learn/regression-models,Problem Solving,0.37560397386550903,Coding Example,False
92,Data Science Capstone,https://www.coursera.org/learn/data-science-project,Create a useful data product for the public,0.7386949062347412,Data Product,True
92,Data Science Capstone,https://www.coursera.org/learn/data-science-project,Apply your exploratory data analysis skills,0.7310525178909302,Introduction to Task 2: Exploratory Data Analysis,True
92,Data Science Capstone,https://www.coursera.org/learn/data-science-project,Build an efficient and accurate prediction model,0.685213565826416,Prediction Model,True
92,Data Science Capstone,https://www.coursera.org/learn/data-science-project,Produce a presentation deck to showcase your findings,0.5828379392623901,"This week, you'll work on developing the second component of your final project, a slide deck to accompany your data product.",True
92,Data Science Capstone,https://www.coursera.org/learn/data-science-project,Data Analysis,0.5896490812301636,Introduction to Task 2: Exploratory Data Analysis,True
92,Data Science Capstone,https://www.coursera.org/learn/data-science-project,Human Learning,0.36730995774269104,Creative Exploration,False
92,Data Science Capstone,https://www.coursera.org/learn/data-science-project,Machine Learning,0.5525820851325989,Prediction Model,True
92,Data Science Capstone,https://www.coursera.org/learn/data-science-project,Machine Learning Algorithms,0.4770318865776062,Prediction Model,False
92,Data Science Capstone,https://www.coursera.org/learn/data-science-project,Problem Solving,0.6175938844680786,Introduction to Task 0: Understanding the Problem,True
92,Data Science Capstone,https://www.coursera.org/learn/data-science-project,Computer Programming,0.37122857570648193,You Are a Data Scientist Now,False
92,Developing Data Products,https://www.coursera.org/learn/data-products,Develop basic applications and interactive graphics using GoogleVis,0.7031679153442383,GoogleVis 1.2,True
92,Developing Data Products,https://www.coursera.org/learn/data-products,Use Leaflet to create interactive annotated maps,0.4646424651145935,Leaflet 1.2,False
92,Developing Data Products,https://www.coursera.org/learn/data-products,Build an R Markdown presentation that includes a data visualization,0.6538873910903931,R Markdown 1.1,True
92,Developing Data Products,https://www.coursera.org/learn/data-products,Create a data product that tells a story to a mass audience,0.14083653688430786,"In this overview module, we'll go over some information and resources to help you get started and succeed in the course.",False
92,Developing Data Products,https://www.coursera.org/learn/data-products,Computer Programming,0.33080148696899414,Course Overview,False
92,Developing Data Products,https://www.coursera.org/learn/data-products,Data Analysis,0.33280420303344727,R Classes and Methods (Part 1),False
92,Developing Data Products,https://www.coursera.org/learn/data-products,Statistical Programming,0.287798672914505,R Classes and Methods (Part 1),False
92,Developing Data Products,https://www.coursera.org/learn/data-products,Computer Graphics,0.2905846834182739,Swirl 1.2,False
92,Developing Data Products,https://www.coursera.org/learn/data-products,Data Visualization Software,0.2277255356311798,Plotly 1.1,False
92,Developing Data Products,https://www.coursera.org/learn/data-products,Interactive Design,0.2384335696697235,"In this overview module, we'll go over some information and resources to help you get started and succeed in the course.",False
92,Developing Data Products,https://www.coursera.org/learn/data-products,Data Visualization,0.24834582209587097,Plotly 1.1,False
92,Getting and Cleaning Data,https://www.coursera.org/learn/data-cleaning,Understand common data storage systems,0.4780641496181488,Data Resources,False
92,Getting and Cleaning Data,https://www.coursera.org/learn/data-cleaning,"Apply data cleaning basics to make data ""tidy""",0.6960384845733643,Components of Tidy Data,True
92,Getting and Cleaning Data,https://www.coursera.org/learn/data-cleaning,Use R for text and date manipulation,0.5624895095825195,Working with Dates,True
92,Getting and Cleaning Data,https://www.coursera.org/learn/data-cleaning,"Obtain usable data from the web, APIs, and databases",0.5973438620567322,Reading From APIs,True
92,Getting and Cleaning Data,https://www.coursera.org/learn/data-cleaning,Computer Programming,0.3283188045024872,Data Resources,False
92,Getting and Cleaning Data,https://www.coursera.org/learn/data-cleaning,Data Analysis,0.5112056732177734,Data Resources,True
92,Getting and Cleaning Data,https://www.coursera.org/learn/data-cleaning,Data Management,0.6276801824569702,Data Resources,True
92,Getting and Cleaning Data,https://www.coursera.org/learn/data-cleaning,Databases,0.61995530128479,Data Resources,True
92,Getting and Cleaning Data,https://www.coursera.org/learn/data-cleaning,Statistical Programming,0.40632736682891846,Summarizing Data,False
92,Statistical Inference,https://www.coursera.org/learn/statistical-inference,Understand the process of drawing conclusions about populations or scientific truths from data,0.27389881014823914,09 01 Hypothesis testing,False
92,Statistical Inference,https://www.coursera.org/learn/statistical-inference,"Describe variability, distributions, limits, and confidence intervals",0.6205499172210693,05 01 Introduction to variability,True
92,Statistical Inference,https://www.coursera.org/learn/statistical-inference,"Use p-values, confidence intervals, and permutation tests",0.5586386919021606,13 04 Permutation tests,True
92,Statistical Inference,https://www.coursera.org/learn/statistical-inference,Make informed data analysis decisions,0.23840445280075073,05 01 Introduction to variability,False
92,Statistical Inference,https://www.coursera.org/learn/statistical-inference,Probability Distribution,0.4945716857910156,02 03 Probability density functions,False
92,Statistical Inference,https://www.coursera.org/learn/statistical-inference,Bayesian Statistics,0.5457764863967896,03 02 Bayes' rule,True
92,Statistical Inference,https://www.coursera.org/learn/statistical-inference,Statistical Methods,0.38455942273139954,05 01 Introduction to variability,False
92,Statistical Inference,https://www.coursera.org/learn/statistical-inference,Statistical Hypothesis Testing,0.698780357837677,09 01 Hypothesis testing,True
92,Statistical Inference,https://www.coursera.org/learn/statistical-inference,Statistical Modeling,0.39098021388053894,05 01 Introduction to variability,False
92,Statistical Inference,https://www.coursera.org/learn/statistical-inference,Statistical Inference,0.4068029522895813,09 01 Hypothesis testing,False
92,Statistical Inference,https://www.coursera.org/learn/statistical-inference,Statistics,0.4014454483985901,02 01 Introduction to probability,False
92,Statistical Inference,https://www.coursera.org/learn/statistical-inference,Probability,0.5579245090484619,03 01 Conditional Probability,True
92,Statistical Inference,https://www.coursera.org/learn/statistical-inference,Sampling (Statistics),0.39882731437683105,08 02 T confidence intervals example,False
92,Statistical Inference,https://www.coursera.org/learn/statistical-inference,Statistical Analysis,0.44188159704208374,05 01 Introduction to variability,False
92,Statistical Inference,https://www.coursera.org/learn/statistical-inference,Probability & Statistics,0.46922728419303894,02 01 Introduction to probability,False
92,Exploratory Data Analysis,https://www.coursera.org/learn/exploratory-data-analysis,Understand analytic graphics and the base plotting system in R,0.6789335608482361,Base Plotting System (part 2),True
92,Exploratory Data Analysis,https://www.coursera.org/learn/exploratory-data-analysis,Use advanced graphing systems such as the Lattice system,0.6758151650428772,Lattice Plotting System (part 2),True
92,Exploratory Data Analysis,https://www.coursera.org/learn/exploratory-data-analysis,Make graphical displays of very high dimensional data,0.4273908734321594,Principles of Analytic Graphics,False
92,Exploratory Data Analysis,https://www.coursera.org/learn/exploratory-data-analysis,Apply cluster analysis techniques to locate patterns in data,0.6691866517066956,Clustering Case Study,True
92,Exploratory Data Analysis,https://www.coursera.org/learn/exploratory-data-analysis,Computer Graphic Techniques,0.5859912037849426,Principles of Analytic Graphics,True
92,Exploratory Data Analysis,https://www.coursera.org/learn/exploratory-data-analysis,Computer Graphics,0.5463168621063232,Principles of Analytic Graphics,True
92,Exploratory Data Analysis,https://www.coursera.org/learn/exploratory-data-analysis,Data Analysis,0.4945916533470154,Clustering Case Study,False
92,Exploratory Data Analysis,https://www.coursera.org/learn/exploratory-data-analysis,Statistical Programming,0.3717551827430725,Hierarchical Clustering (part 1),False
92,Exploratory Data Analysis,https://www.coursera.org/learn/exploratory-data-analysis,Data Visualization,0.5289899110794067,Exploratory Graphs (part 2),True
93,Statistical Inference and Hypothesis Testing in Data Science Applications,https://www.coursera.org/learn/statistical-inference-and-hypothesis-testing-in-data-science-applications,Define a composite hypothesis and the level of significance for a test with a composite null hypothesis.,0.6907593607902527,Composite Hypotheses and Level of Significance,True
93,Statistical Inference and Hypothesis Testing in Data Science Applications,https://www.coursera.org/learn/statistical-inference-and-hypothesis-testing-in-data-science-applications,"Define a test statistic, level of significance, and the rejection region for a hypothesis test. Give the form of a rejection region.",0.5400571823120117,What is Hypothesis Testing?,True
93,Statistical Inference and Hypothesis Testing in Data Science Applications,https://www.coursera.org/learn/statistical-inference-and-hypothesis-testing-in-data-science-applications,Perform tests concerning a true population variance.,0.6620386242866516,A Test for the Variance of the Normal Distribution,True
93,Statistical Inference and Hypothesis Testing in Data Science Applications,https://www.coursera.org/learn/statistical-inference-and-hypothesis-testing-in-data-science-applications,Compute the sampling distributions for the sample mean and sample minimum of the exponential distribution.,0.5588834285736084,Properties of the Exponential Distribution,True
93,Statistical Inference and Hypothesis Testing in Data Science Applications,https://www.coursera.org/learn/statistical-inference-and-hypothesis-testing-in-data-science-applications,Probability & Statistics,0.604060173034668,Test Statistics and Significance,True
93,Statistical Inference and Hypothesis Testing in Data Science Applications,https://www.coursera.org/learn/statistical-inference-and-hypothesis-testing-in-data-science-applications,General Statistics,0.516240119934082,Test Statistics and Significance,True
93,Probability Theory: Foundation for Data Science,https://www.coursera.org/learn/probability-theory-foundation-for-data-science,Explain why probability is important to statistics and data science.,0.5756481885910034,Intro to Probability,True
93,Probability Theory: Foundation for Data Science,https://www.coursera.org/learn/probability-theory-foundation-for-data-science,See the relationship between conditional and independent events in a statistical experiment.,0.625747799873352,Independent Events,True
93,Probability Theory: Foundation for Data Science,https://www.coursera.org/learn/probability-theory-foundation-for-data-science,Calculate the expectation and variance of several random variables and develop some intuition.,0.6921823024749756,Expectation and Variance,True
93,Probability Theory: Foundation for Data Science,https://www.coursera.org/learn/probability-theory-foundation-for-data-science,Probability & Statistics,0.6386044025421143,Intro to Probability,True
93,Probability Theory: Foundation for Data Science,https://www.coursera.org/learn/probability-theory-foundation-for-data-science,Probability Distribution,0.5791801810264587,Discrete Random Variables,True
93,Probability Theory: Foundation for Data Science,https://www.coursera.org/learn/probability-theory-foundation-for-data-science,General Statistics,0.5582000017166138,Central Limit Theorem Examples,True
93,Probability Theory: Foundation for Data Science,https://www.coursera.org/learn/probability-theory-foundation-for-data-science,Mathematics,0.3783428966999054,Intro to Probability,False
93,Statistical Inference for Estimation in Data Science,https://www.coursera.org/learn/statistical-inference-for-estimation-in-data-science,Identify characteristics of “good” estimators and be able to compare competing estimators.,0.5194606184959412,Estimators and Sampling Distributions,True
