program_id,course_title,num_modules,lo_description,lo_skills,course_description,url,lo
242,"Introduction to Data, Signal, and Image Analysis with MATLAB",5,"Learners will understand how signals, images, and data are represented and manipulated in MATLAB;Learners will gain experience with methods for data visualization, including high dimensional datasets in MATLAB;Learners will apply machine learning methods for data classification and prediction in MATLAB;Learners will learn essential signal frequency analysis and image processing methods in MATLAB",Data Analysis;Data Visualization;Computer Graphics;Computer Programming;Mathematics;Probability & Statistics,"Welcome to Introduction to Data, Signal, and Image Analysis with MATLAB!     ;MATLAB is an extremely versatile programming language for data, signal, and image analysis tasks. This course provides an introduction on how to use MATLAB for data, signal, and image analysis. After completing the course,  learners will understand how machine learning methods can be used in MATLAB for data classification and prediction; how to perform data visualization, including data visualization for high dimensional datasets; how to perform image processing and analysis methods, including image filtering and image segmentation; and how to perform common signal analysis tasks, including filter design and frequency analysis.",https://www.coursera.org/learn/matlab-image-processing,"Learners will understand how signals, images, and data are represented and manipulated in MATLAB; Learners will gain experience with methods for data visualization, including high dimensional datasets in MATLAB; Learners will apply machine learning methods for data classification and prediction in MATLAB; Learners will learn essential signal frequency analysis and image processing methods in MATLAB; Data Analysis; Data Visualization; Computer Graphics; Computer Programming; Mathematics; Probability & Statistics"
243,MLOps Platforms: Amazon SageMaker and Azure ML,5,Apply exploratory data analysis (EDA) techniques to data science problems and datasets.;Build machine learning modeling solutions using both AWS and Azure technology.;Train and deploy machine learning solutions to a production environment using cloud technology.,,"In MLOps (Machine Learning Operations) Platforms: Amazon SageMaker and Azure ML you will learn the necessary skills to build, train, and deploy machine learning solutions in a production environment using two leading cloud platforms: Amazon Web Services (AWS) and Microsoft Azure. This course is also a great resource for individuals looking to prepare for AWS or Azure machine learning certifications or who are working (or seek to work) as data scientists, software engineers, software developers, data analysts, or other roles that use machine learning.;Through a series of hands-on exercises, you will gain an intuition for basic machine learning algorithms and practical experience working with these leading Cloud platforms. By the end of the course, you will be able to deploy machine learning solutions in a production environment using AWS and Azure technology.


Week 1. Explore data engineering with AWS technology. We’ll discuss topics such as getting started with machine learning on AWS, creating data repositories, and identifying and implementing solutions for data ingestion and transformation.

Week 2. Gain basic data science skills with AWS technology. You will learn data cleaning techniques, perform feature engineering, data analysis, and data visualization for machine learning. We’ll prioritize using serverless solutions that are available on AWS to make the process more efficient.

Week 3. Learn machine learning models with AWS technology. We’ll examine how to select appropriate models for the task at hand, choose hyperparameters, train models on the platform, and evaluate models.

Week 4. Learn MLOps with AWS: the final phase of putting machine learning into production. We’ll discuss topics such as operationalizing a machine learning model, deciding between CPU and GPU, and deploying and maintaining the model.

Week 5. Learn how to work with data and machine learning in a second leading Cloud-based platform: Azure ML.",https://www.coursera.org/learn/mlops-aws-azure-duke,Apply exploratory data analysis (EDA) techniques to data science problems and datasets.; Build machine learning modeling solutions using both AWS and Azure technology.; Train and deploy machine learning solutions to a production environment using cloud technology.
243,Python Essentials for MLOps,5,"Work with logic in Python, assigning variables and using different data structures.;Write, run and debug tests using Pytest to validate your work.;Interact with APIs and SDKs to build command-line tools and HTTP APIs to solve and automate Machine Learning problems.",,"Python Essentials for MLOps (Machine Learning Operations) is a course designed to provide learners with the fundamental Python skills needed to succeed in an MLOps role. This course covers the basics of the Python programming language, including data types, functions, modules and testing techniques. It also covers how to work effectively with data sets and other data science tasks with Pandas and NumPy. Through a series of hands-on exercises, learners will gain practical experience working with Python in the context of an MLOps workflow. By the end of the course, learners will have the necessary skills to write Python scripts for automating common MLOps tasks. This course is ideal for anyone looking to break into the field of MLOps or for experienced MLOps professionals who want to improve their Python skills.",https://www.coursera.org/learn/python-mlops-duke,"Work with logic in Python, assigning variables and using different data structures.; Write, run and debug tests using Pytest to validate your work.; Interact with APIs and SDKs to build command-line tools and HTTP APIs to solve and automate Machine Learning problems."
243,"DevOps, DataOps, MLOps",5,"Build operations pipelines using DevOps, DataOps, and MLOps;Explain the principles and practices of MLOps (i.e., data management, model training and development, continuous integration and delivery, etc.);Build and deploy machine learning models in a production environment using MLOps tools and platforms.",Generative AI;Application Frameworks;MLOps (Machine Learning Operations);Google Cloud Platform;Cloud Computing;GitHub;Containerization;Serverless Computing;Python Programming;Cloud Development;CI/CD;Rust (Programming Language);Artificial Intelligence and Machine Learning (AI/ML);Data Ethics;DevOps;Applied Machine Learning,"Learn how to apply Machine Learning Operations (MLOps) to solve real-world problems. The course covers end-to-end solutions with Artificial Intelligence (AI) pair programming using technologies like GitHub Copilot to build solutions for machine learning (ML) and AI applications. This course is for people working (or seeking to work) as data scientists, software engineers or developers, data analysts, or other roles that use ML.;By the end of the course, you will be able to use web frameworks (e.g., Gradio and Hugging Face) for ML solutions, build a command-line tool using the Click framework, and leverage Rust for GPU-accelerated ML tasks.


Week 1: Explore MLOps technologies and pre-trained models to solve problems for customers.

Week 2: Apply ML and AI in practice through optimization, heuristics, and simulations.

Week 3: Develop operations pipelines, including DevOps, DataOps, and MLOps, with Github.

Week 4: Build containers for ML and package solutions in a uniformed manner to enable deployment in Cloud systems that accept containers.

Week 5: Switch from Python to Rust to build solutions for Kubernetes, Docker, Serverless, Data Engineering, Data Science, and MLOps.",https://www.coursera.org/learn/devops-dataops-mlops-duke,"Build operations pipelines using DevOps, DataOps, and MLOps; Explain the principles and practices of MLOps (i.e., data management, model training and development, continuous integration and delivery, etc.); Build and deploy machine learning models in a production environment using MLOps tools and platforms.; Generative AI; Application Frameworks; MLOps (Machine Learning Operations); Google Cloud Platform; Cloud Computing; GitHub; Containerization; Serverless Computing; Python Programming; Cloud Development; CI/CD; Rust (Programming Language); Artificial Intelligence and Machine Learning (AI/ML); Data Ethics; DevOps; Applied Machine Learning"
243,MLOps Tools: MLflow and Hugging Face,4,Create new MLflow projects to create and register models.;Use Hugging Face models and datasets to build your own APIs.;Package and deploy Hugging Face to the Cloud using automation.,,"This course covers two of the most popular open source platforms for MLOps (Machine Learning Operations): MLflow and Hugging Face. We’ll go through the foundations on what it takes to get started in these platforms with basic model and dataset operations. You will start with MLflow using projects and models with its powerful tracking system and you will learn how to interact with these registered models from MLflow with full lifecycle examples. Then, you will explore Hugging Face repositories so that you can store datasets, models, and create live interactive demos. ;By the end of the course, you will be able to apply MLOps concepts like fine-tuning and deploying containerized models to the Cloud. This course is ideal for anyone looking to break into the field of MLOps or for experienced MLOps professionals who want to improve their programming skills.",https://www.coursera.org/learn/mlops-mlflow-huggingface-duke,Create new MLflow projects to create and register models.; Use Hugging Face models and datasets to build your own APIs.; Package and deploy Hugging Face to the Cloud using automation.
244,Machine Learning Foundations: A Case Study Approach,7,,Algorithms;Applied Machine Learning;Human Learning;Machine Learning;Machine Learning Algorithms;Data Analysis;Python Programming;Problem Solving;Computer Programming;Regression,"Do you have data and wonder what it can tell you?  Do you need a deeper understanding of the core ways in which machine learning can improve your business?  Do you want to be able to converse with specialists about anything from regression and classification to deep learning and recommender systems?;In this course, you will get hands-on experience with machine learning from a series of practical case-studies.  At the end of the first course you will have studied how to predict house prices based on house-level features, analyze sentiment from user reviews, retrieve documents of interest, recommend products, and search for images.  Through hands-on practice with these use cases, you will be able to apply machine learning methods in a wide range of domains.

This first course treats the machine learning method as a black box.  Using this abstraction, you will focus on understanding tasks of interest, matching these tasks to machine learning tools, and assessing the quality of the output. In subsequent courses, you will delve into the components of this black box by examining models and algorithms.  Together, these pieces form the machine learning pipeline, which you will use in developing intelligent applications.

Learning Outcomes:  By the end of this course, you will be able to:
   -Identify potential applications of machine learning in practice.  
   -Describe the core differences in analyses enabled by regression, classification, and clustering.
   -Select the appropriate machine learning task for a potential application.  
   -Apply regression, classification, clustering, retrieval, recommender systems, and deep learning.
   -Represent your data as features to serve as input to machine learning models. 
   -Assess the model quality in terms of relevant error metrics for each task.
   -Utilize a dataset to fit a model to analyze new data.
   -Build an end-to-end application that uses machine learning at its core.  
   -Implement these techniques in Python.",https://www.coursera.org/learn/ml-foundations,Algorithms; Applied Machine Learning; Human Learning; Machine Learning; Machine Learning Algorithms; Data Analysis; Python Programming; Problem Solving; Computer Programming; Regression
244,Machine Learning: Regression,8,,Python Programming;Machine Learning Algorithms;Applied Machine Learning;Predictive Modeling;Dimensionality Reduction;Data Validation;Statistical Modeling;Feature Engineering;Statistical Methods;Regression Analysis;Machine Learning;Supervised Learning,"Case Study - Predicting Housing Prices;In our first case study, predicting house prices, you will create models that predict a continuous value (price) from input features (square footage, number of bedrooms and bathrooms,...).  This is just one of the many places where regression can be applied.  Other applications range from predicting health outcomes in medicine, stock prices in finance, and power usage in high-performance computing, to analyzing which regulators are important for gene expression.

In this course, you will explore regularized linear regression models for the task of prediction and feature selection.  You will be able to handle very large sets of features and select between models of various complexity.  You will also analyze the impact of aspects of your data -- such as outliers -- on your selected models and predictions.  To fit these models, you will implement optimization algorithms that scale to large datasets.

Learning Outcomes:  By the end of this course, you will be able to:
   -Describe the input and output of a regression model.
   -Compare and contrast bias and variance when modeling data.
   -Estimate model parameters using optimization algorithms.
   -Tune parameters with cross validation.
   -Analyze the performance of the model.
   -Describe the notion of sparsity and how LASSO leads to sparse solutions.
   -Deploy methods to select between models.
   -Exploit the model to form predictions. 
   -Build a regression model to predict prices using a housing dataset.
   -Implement these techniques in Python.",https://www.coursera.org/learn/ml-regression,Python Programming; Machine Learning Algorithms; Applied Machine Learning; Predictive Modeling; Dimensionality Reduction; Data Validation; Statistical Modeling; Feature Engineering; Statistical Methods; Regression Analysis; Machine Learning; Supervised Learning
244,Machine Learning: Clustering & Retrieval,6,,Algorithms;Human Learning;Machine Learning;Machine Learning Algorithms;Applied Machine Learning;Python Programming;Probability & Statistics;Data Analysis,"Case Studies: Finding Similar Documents;A reader is interested in a specific news article and you want to find similar articles to recommend.  What is the right notion of similarity?  Moreover, what if there are millions of other documents?  Each time you want to a retrieve a new document, do you need to search through all other documents?  How do you group similar documents together?  How do you discover new, emerging topics that the documents cover?   

In this third case study, finding similar documents, you will examine similarity-based algorithms for retrieval.  In this course, you will also examine structured representations for describing the documents in the corpus, including clustering and mixed membership models, such as latent Dirichlet allocation (LDA).  You will implement expectation maximization (EM) to learn the document clusterings, and see how to scale the methods using MapReduce.

Learning Outcomes:  By the end of this course, you will be able to:
   -Create a document retrieval system using k-nearest neighbors.
   -Identify various similarity metrics for text data.
   -Reduce computations in k-nearest neighbor search by using KD-trees.
   -Produce approximate nearest neighbors using locality sensitive hashing.
   -Compare and contrast supervised and unsupervised learning tasks.
   -Cluster documents by topic using k-means.
   -Describe how to parallelize k-means using MapReduce.
   -Examine probabilistic clustering approaches using mixtures models.
   -Fit a mixture of Gaussian model using expectation maximization (EM).
   -Perform mixed membership modeling using latent Dirichlet allocation (LDA).
   -Describe the steps of a Gibbs sampler and how to use its output to draw inferences.
   -Compare and contrast initialization techniques for non-convex optimization objectives.
   -Implement these techniques in Python.",https://www.coursera.org/learn/ml-clustering-and-retrieval,Algorithms; Human Learning; Machine Learning; Machine Learning Algorithms; Applied Machine Learning; Python Programming; Probability & Statistics; Data Analysis
244,Machine Learning: Classification,1,,Machine Learning;Machine Learning Algorithms;Algorithms;Human Learning;Applied Machine Learning;Probability & Statistics;Decision Making;Python Programming;Probability Distribution,"Case Studies: Analyzing Sentiment & Loan Default Prediction;In our case study on analyzing sentiment, you will create models that predict a class (positive/negative sentiment) from input features (text of the reviews, user profile information,...).  In our second case study for this course, loan default prediction, you will tackle financial data, and predict when a loan is likely to be risky or safe for the bank. These tasks are an examples of classification, one of the most widely used areas of machine learning, with a broad array of applications, including ad targeting, spam detection, medical diagnosis and image classification. 

In this course, you will create classifiers that provide state-of-the-art performance on a variety of tasks.  You will become familiar with  the most successful techniques, which are most widely used in practice, including logistic regression, decision trees and boosting.  In addition, you will be able to design and implement the underlying algorithms that can learn these models at scale, using stochastic gradient ascent.  You will implement these technique on real-world, large-scale machine learning tasks.  You will also address significant tasks you will face in real-world applications of ML, including handling missing data and measuring precision and recall to evaluate a classifier.  This course is hands-on, action-packed, and full of visualizations and illustrations of how these techniques will behave on real data.  We've also included optional content in every module, covering advanced topics for those who want to go even deeper! 

Learning Objectives: By the end of this course, you will be able to:
   -Describe the input and output of a classification model.
   -Tackle both binary and multiclass classification problems.
   -Implement a logistic regression model for large-scale classification.  
   -Create a non-linear model using decision trees.
   -Improve the performance of any model using boosting.
   -Scale your methods with stochastic gradient ascent.
   -Describe the underlying decision boundaries.  
   -Build a classification model to predict sentiment in a product review dataset.  
   -Analyze financial data to predict loan defaults.
   -Use techniques for handling missing data.
   -Evaluate your models using precision-recall metrics.
   -Implement these techniques in Python (or in the language of your choice, though Python is highly recommended).",https://www.coursera.org/learn/ml-classification,Machine Learning; Machine Learning Algorithms; Algorithms; Human Learning; Applied Machine Learning; Probability & Statistics; Decision Making; Python Programming; Probability Distribution
245,Advanced Learning Algorithms,4,"Build and train a neural network with TensorFlow to perform multi-class classification;Apply best practices for machine learning development so that your models generalize to data and tasks in the real world;Build and use decision trees and tree ensemble methods, including random forests and boosted trees",Applied Machine Learning;Machine Learning;Machine Learning Algorithms;Algorithms;Artificial Neural Networks;Deep Learning;Network Model;Network Architecture,"In the second course of the Machine Learning Specialization, you will:;• Build and train a neural network with TensorFlow to perform multi-class classification
• Apply best practices for machine learning development so that your models generalize to data and tasks in the real world
• Build and use decision trees and tree ensemble methods, including random forests and boosted trees

The Machine Learning Specialization is a foundational online program created in collaboration between DeepLearning.AI and Stanford Online. In this beginner-friendly program, you will learn the fundamentals of machine learning and how to use these techniques to build real-world AI applications. 

This Specialization is taught by Andrew Ng, an AI visionary who has led critical research at Stanford University and groundbreaking work at Google Brain, Baidu, and Landing.AI to advance the AI field.

This 3-course Specialization is an updated and expanded version of Andrew’s pioneering Machine Learning course, rated 4.9 out of 5 and taken by over 4.8 million learners since it launched in 2012. 

It provides a broad introduction to modern machine learning, including supervised learning (multiple linear regression, logistic regression, neural networks, and decision trees), unsupervised learning (clustering, dimensionality reduction, recommender systems), and some of the best practices used in Silicon Valley for artificial intelligence and machine learning innovation (evaluating and tuning models, taking a data-centric approach to improving performance, and more.)

By the end of this Specialization, you will have mastered key theoretical concepts and gained the practical know-how to quickly and powerfully apply machine learning to challenging real-world problems. If you’re looking to break into AI or build a career in machine learning, the new Machine Learning Specialization is the best place to start.",https://www.coursera.org/learn/advanced-learning-algorithms,"Build and train a neural network with TensorFlow to perform multi-class classification; Apply best practices for machine learning development so that your models generalize to data and tasks in the real world; Build and use decision trees and tree ensemble methods, including random forests and boosted trees; Applied Machine Learning; Machine Learning; Machine Learning Algorithms; Algorithms; Artificial Neural Networks; Deep Learning; Network Model; Network Architecture"
245,Supervised Machine Learning: Regression and Classification ,3,"Build machine learning models in Python using popular machine learning libraries NumPy & scikit-learn;Build & train supervised machine learning models for prediction & binary classification tasks, including linear regression & logistic regression",Machine Learning;Machine Learning Algorithms;Regression;Applied Machine Learning;Algorithms;Mathematics;Critical Thinking;Python Programming,"In the first course of the Machine Learning Specialization, you will:;• Build machine learning models in Python using popular machine learning libraries NumPy and scikit-learn.
• Build and train supervised machine learning models for prediction and binary classification tasks, including linear regression and logistic regression

The Machine Learning Specialization is a foundational online program created in collaboration between DeepLearning.AI and Stanford Online. In this beginner-friendly program, you will learn the fundamentals of machine learning and how to use these techniques to build real-world AI applications. 

This Specialization is taught by Andrew Ng, an AI visionary who has led critical research at Stanford University and groundbreaking work at Google Brain, Baidu, and Landing.AI to advance the AI field.

This 3-course Specialization is an updated and expanded version of Andrew’s pioneering Machine Learning course, rated 4.9 out of 5 and taken by over 4.8 million learners since it launched in 2012. 

It provides a broad introduction to modern machine learning, including supervised learning (multiple linear regression, logistic regression, neural networks, and decision trees), unsupervised learning (clustering, dimensionality reduction, recommender systems), and some of the best practices used in Silicon Valley for artificial intelligence and machine learning innovation (evaluating and tuning models, taking a data-centric approach to improving performance, and more.)

By the end of this Specialization, you will have mastered key concepts and gained the practical know-how to quickly and powerfully apply machine learning to challenging real-world problems. If you’re looking to break into AI or build a career in machine learning, the new Machine Learning Specialization is the best place to start.",https://www.coursera.org/learn/machine-learning,"Build machine learning models in Python using popular machine learning libraries NumPy & scikit-learn; Build & train supervised machine learning models for prediction & binary classification tasks, including linear regression & logistic regression; Machine Learning; Machine Learning Algorithms; Regression; Applied Machine Learning; Algorithms; Mathematics; Critical Thinking; Python Programming"
245,"Unsupervised Learning, Recommenders, Reinforcement Learning",3,Use unsupervised learning techniques for unsupervised learning: including clustering and anomaly detection;Build recommender systems with a collaborative filtering approach and a content-based deep learning method;Build a deep reinforcement learning model,Algorithms;Machine Learning;Machine Learning Algorithms;Applied Machine Learning;Human Learning;Deep Learning;Artificial Neural Networks;Mathematics,"In the third course of the Machine Learning Specialization, you will:;• Use unsupervised learning techniques for unsupervised learning: including clustering and anomaly detection.
• Build recommender systems with a collaborative filtering approach and a content-based deep learning method.
• Build a deep reinforcement learning model.

The Machine Learning Specialization is a foundational online program created in collaboration between DeepLearning.AI and Stanford Online. In this beginner-friendly program, you will learn the fundamentals of machine learning and how to use these techniques to build real-world AI applications. 

This Specialization is taught by Andrew Ng, an AI visionary who has led critical research at Stanford University and groundbreaking work at Google Brain, Baidu, and Landing.AI to advance the AI field.

This 3-course Specialization is an updated and expanded version of Andrew’s pioneering Machine Learning course, rated 4.9 out of 5 and taken by over 4.8 million learners since it launched in 2012. 

It provides a broad introduction to modern machine learning, including supervised learning (multiple linear regression, logistic regression, neural networks, and decision trees), unsupervised learning (clustering, dimensionality reduction, recommender systems), and some of the best practices used in Silicon Valley for artificial intelligence and machine learning innovation (evaluating and tuning models, taking a data-centric approach to improving performance, and more.)

By the end of this Specialization, you will have mastered key concepts and gained the practical know-how to quickly and powerfully apply machine learning to challenging real-world problems. If you’re looking to break into AI or build a career in machine learning, the new Machine Learning Specialization is the best place to start.",https://www.coursera.org/learn/unsupervised-learning-recommenders-reinforcement-learning,Use unsupervised learning techniques for unsupervised learning: including clustering and anomaly detection; Build recommender systems with a collaborative filtering approach and a content-based deep learning method; Build a deep reinforcement learning model; Algorithms; Machine Learning; Machine Learning Algorithms; Applied Machine Learning; Human Learning; Deep Learning; Artificial Neural Networks; Mathematics
246,Human Capital: Globalization and Culture,2,Analyze the implications of globalization on human capital and adapt HR strategies accordingly;Cultivate cultural appreciation and understand its significance in global teams and expatriate management;Apply key learning from global HR examples to real-life international HR issues;Identify attributes of successful global HR leaders and expatriates through analysis and discussion,,"Prepare to elevate your understanding of globalization's impact on human capital with “Human Capital: Globalization and Culture.” Explore globalization's effects on human capital and learn how to adapt HR strategies to stay ahead in the international arena. This course emphasizes the cultivation of cultural appreciation and its critical role in managing global teams and expatriates, providing you with the insights to navigate the complex dynamics of diverse work environments.;Through global HR examples, you'll apply key learnings to real-life international HR challenges, gaining practical insights and actionable strategies. Discover the attributes that define successful global HR leaders and expatriates, analyzing and discussing their practices to enhance your own leadership skills. This course will equip you with the knowledge and tools to manage human resources on a global scale. 

This is the fourth course in “Extraordinary Human Capital Management,” a course series for human resource professionals interested in advancing their skills to align with organizational and employee needs.",https://www.coursera.org/learn/human-capital-globalization-and-culture,Analyze the implications of globalization on human capital and adapt HR strategies accordingly; Cultivate cultural appreciation and understand its significance in global teams and expatriate management; Apply key learning from global HR examples to real-life international HR issues; Identify attributes of successful global HR leaders and expatriates through analysis and discussion
246,Human Capital: Foundations and Essentials,4,Analyze and apply the Human Capital Management Circle Framework to real-world HR scenarios;Evaluate and employ strategies for effective communication and conflict resolution;Identify and explain the legal and strategic foundations of HR;Reflect on personal learning and development by maintaining a Learning Journal to document insights and track progress,,"Unlock the potential of your HR career with “Human Capital: Foundations and Essentials.” Dive into the evolution of HR roles, from traditional titles like Personnel Director to modern designations such as Human Capital Manager and People Operations Leader. This course equips you with the skills to evaluate and implement effective communication and leadership strategies that span the entire people space. Throughout the course, you’ll analyze and reflect on mini-case studies based on real-world scenarios to bridge course content with your own professional experiences. ;Explore the legal and strategic aspects of HR as you transition from conventional methods to contemporary practices that prioritize employee engagement, well-being, and workforce development. With an overview of the Human Capital Management Framework and its implications on beliefs, values, and health and safety, this course ensures you are well-rounded in the fundamental and cutting-edge elements of human capital management. Immerse yourself in this dynamic field and emerge with the expertise to drive meaningful change in your organization.

This is the first course in “Extraordinary Human Capital Management,” a course series for human resource professionals interested in advancing their skills to align with organizational and employee needs.",https://www.coursera.org/learn/human-capital-foundations-and-essentials,Analyze and apply the Human Capital Management Circle Framework to real-world HR scenarios; Evaluate and employ strategies for effective communication and conflict resolution; Identify and explain the legal and strategic foundations of HR; Reflect on personal learning and development by maintaining a Learning Journal to document insights and track progress
246,"Human Capital: Teams, Unions, and Change Management",2,"Design and manage teams with a focus on diversity, equity, inclusion, and belonging (DEIB);Compare and contrast the roles of HR and labor relations within the context of unionization;Develop strategies for effective change management grounded in contemporary HR models and theories;Examine the dynamics of employer-employee relationships",,"With “Human Capital: Teams, Unions, and Change Management,” you’ll learn how to transform the way you manage teams and understand human resources. Dive into a comprehensive journey that emphasizes the importance of diversity, equity, inclusion, and belonging within the workplace and equips you with the essential tools to manage diverse teams effectively. This course uniquely bridges the gap between HR and labor relations in unionized environments, comparing and contrasting their roles to give you a holistic understanding of workplace dynamics.;Additionally, you will develop innovative change management strategies grounded in contemporary HR models and theories. Learn to navigate and influence employer-employee relationships, leveraging humor and negotiation to foster a positive and productive work environment. With a focus on practical application and current industry practices, this course prepares you not just to meet but to exceed the challenges of the modern workforce. Embrace the opportunity to become a catalyst for change and a champion of inclusive, effective team management. 

This is the third course in “Extraordinary Human Capital Management,” a course series for human resource professionals interested in advancing their skills to align with organizational and employee needs.",https://www.coursera.org/learn/human-capital-teams-unions-and-change-management,"Design and manage teams with a focus on diversity, equity, inclusion, and belonging (DEIB); Compare and contrast the roles of HR and labor relations within the context of unionization; Develop strategies for effective change management grounded in contemporary HR models and theories; Examine the dynamics of employer-employee relationships"
246,Human Capital: Positive Downsizing and Navigating Politics,2,Critique strategies for organizational downsizing while maintaining an ethical and positive approach;Explore the impact of corporate politics on human capital management and employee relations;Apply psychological principles within the context of HR to foster positive intentions and professional relationships;Synthesize knowledge from the entire series to evaluate comprehensive HR strategies in various scenarios,,"“Human Capital: Positive Downsizing and Navigating Politics” helps you navigate the complex landscape of organizational downsizing while upholding ethical standards. This course offers an in-depth look at strategies for managing such challenging situations with integrity. You'll explore the influence of corporate politics on human capital management and employee relations, providing insights into effectively navigating these complex areas effectively.;Additionally, by applying psychological principles within HR contexts, you'll learn how to foster positive intentions and develop strong professional relationships. The course also synthesizes knowledge to help you evaluate comprehensive HR strategies in various scenarios. This balanced approach aims to equip you with the skills needed to handle multifaceted HR challenges thoughtfully and effectively. 

This is the fifth course in “Extraordinary Human Capital Management,” a course series for human resource professionals interested in advancing their skills to align with organizational and employee needs.",https://www.coursera.org/learn/human-capital-positive-downsizing-and-navigating-politics,Critique strategies for organizational downsizing while maintaining an ethical and positive approach; Explore the impact of corporate politics on human capital management and employee relations; Apply psychological principles within the context of HR to foster positive intentions and professional relationships; Synthesize knowledge from the entire series to evaluate comprehensive HR strategies in various scenarios
246,Human Capital: Strategic HR and Managing Talent,2,"Evaluate the strategic role of human capital management in driving organizational success;Assess and strategize talent management approaches for optimal alignment with organizational goals;Understand the importance of providing quality feedback to grow talent;Interpret the role of technology, particularly AI and people analytics, in evolving HR practices",,"“Human Capital: Strategic HR and Managing Talent” explores the importance of finding and cultivating talent that transforms your organization. Learn how strategic human capital management drives organizational success and empowers you to align talent management with company goals. Develop a comprehensive framework for leadership and management that fully leverages human capital, equipping you to navigate the complexities of modern HR.;Gain valuable skills in identifying and growing talent through proven human resources frameworks, and understand how to leverage these skills throughout your organization’s strategy execution. In addition to building your talent acquisition skills, this course explores the role of technology, including AI and people analytics, in evolving HR practices. Gain insights into using these innovations to enhance decision-making and strategic planning. By engaging with these topics, you'll understand how to assess and implement strategies that align with your organization's broader objectives.

This is the second course in “Extraordinary Human Capital Management,” a course series for human resource professionals interested in advancing their skills to align with organizational and employee needs.",https://www.coursera.org/learn/human-capital-strategic-hr-and-managing-talent,"Evaluate the strategic role of human capital management in driving organizational success; Assess and strategize talent management approaches for optimal alignment with organizational goals; Understand the importance of providing quality feedback to grow talent; Interpret the role of technology, particularly AI and people analytics, in evolving HR practices"
247,Reinforcement Learning in Finance,4,,,"This course aims at introducing the fundamental concepts of Reinforcement Learning (RL), and develop use cases for applications of RL for option valuation, trading, and asset management. ;By the end of this course, students will be able to
- Use reinforcement learning to solve classical problems of Finance such as portfolio optimization, optimal trading, and option pricing and risk management.
- Practice on valuable examples such as famous Q-learning using financial problems.
- Apply their knowledge acquired in the course to a simple model for market dynamics that is obtained using reinforcement learning as the course project.

Prerequisites are the courses ""Guided Tour of Machine Learning in Finance"" and ""Fundamentals of Machine Learning in Finance"". Students are expected to know the lognormal process and how it can be simulated. Knowledge of option pricing is not assumed but desirable.",https://www.coursera.org/learn/reinforcement-learning-in-finance,"Reinforcement Learning in Finance; This course aims at introducing the fundamental concepts of Reinforcement Learning (RL), and develop use cases for applications of RL for option valuation, trading, and asset management.; ;By the end of this course, students will be able to - Use reinforcement learning to solve classical problems of Finance such as portfolio optimization, optimal trading, and option pricing and risk management.; Practice on valuable examples such as famous Q-learning using financial problems.; Apply their knowledge acquired in the course to a simple model for market dynamics that is obtained using reinforcement learning as the course project.; Prerequisites are the courses ""Guided Tour of Machine Learning in Finance"" and ""Fundamentals of Machine Learning in Finance"".; Students are expected to know the lognormal process and how it can be simulated.; Knowledge of option pricing is not assumed but desirable."
247,Guided Tour of Machine Learning in Finance,4,,Machine Learning;Human Learning;Algorithms;Finance;Machine Learning Algorithms;Regression;Applied Machine Learning;Data Analysis;Probability & Statistics,"This course aims at providing an introductory and broad overview of the field of ML with the focus on applications on Finance. Supervised Machine Learning methods are used in the capstone project to predict bank closures. Simultaneously, while this course can be taken as a separate course, it serves as a preview of topics that are covered in more details in subsequent modules of the specialization Machine Learning and Reinforcement Learning in Finance.;The goal  of Guided Tour of Machine Learning in Finance is to get a sense of what Machine Learning is, what it is for and in how many different financial problems it can be applied to.

The course is designed for three categories of students:
Practitioners working at financial institutions such as banks, asset management firms or hedge funds
Individuals interested in applications of ML for personal day trading
Current full-time students pursuing a degree in Finance, Statistics, Computer Science, Mathematics, Physics, Engineering or other related disciplines who want to learn about practical applications of ML in Finance  

Experience with Python (including numpy, pandas, and IPython/Jupyter notebooks), linear algebra, basic probability theory and basic calculus is necessary to complete assignments in this course.",https://www.coursera.org/learn/guided-tour-machine-learning-finance,Machine Learning; Human Learning; Algorithms; Finance; Machine Learning Algorithms; Regression; Applied Machine Learning; Data Analysis; Probability & Statistics
